tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2950163,SpotifyCares,False,Wed Nov 29 17:01:45 +0000 2017,"@814727 Hey Tomas! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/1dgftcFtzc /TR",,2950164.0
2950165,SpotifyCares,False,Wed Nov 29 17:01:33 +0000 2017,"@814728 Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",,2950166.0
2950167,SpotifyCares,False,Wed Nov 29 17:00:51 +0000 2017,"@814729 Hey Deb! This isn't possible, but we appreciate the feedback. We’re always testing things in order to improve &amp; we'll pass on your thoughts /MX",,2950168.0
2950169,SpotifyCares,False,Wed Nov 29 17:00:08 +0000 2017,@814730 Hi Chris! Can you DM us your account's username or email address? We'll take a look backstage /MC https://t.co/ldFdZRiNAt,,2950170.0
2950562,SpotifyCares,False,Wed Nov 15 05:19:27 +0000 2017,@814808 Hey Dan! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,,2950563.0
2950620,SpotifyCares,False,Tue Oct 31 19:59:06 +0000 2017,@814824 Hey Leor! Sorry to hear that. Could you DM us with what's happening? We'll be glad to help /Q https://t.co/ldFdZRiNAt,,2950621.0
2950622,SpotifyCares,False,Tue Oct 31 19:51:40 +0000 2017,@814825 Hi there! Can you DM us your account's email address? We'll take a look under the hood /DN https://t.co/ldFdZRiNAt,2950623,2950624.0
2950625,SpotifyCares,False,Tue Oct 31 19:50:43 +0000 2017,"@814826 Hey! Sometimes, it all comes down to licensing agreements. More info about Spotify content here: https://t.co/YlV1IAXwsi /NJ",,2950626.0
2525592,SpotifyCares,False,Tue Oct 31 19:48:58 +0000 2017,@719165 Hey Cortney! Could you let us know the country your Spotify account is set to? We'll check it's availability /GU,2950627,2525591.0
2950628,SpotifyCares,False,Tue Oct 31 19:48:26 +0000 2017,"@814827 Hey Tam! How many tracks would you say you have in Songs (roughly)? e.g. 100, 1000, 5000, or more? /JP",2950629,2950630.0
2950631,SpotifyCares,False,Tue Oct 31 20:04:54 +0000 2017,"@814827 It's possible that you've already reached the 3,333 download limit per device. Mo0re info at https://t.co/WSjJgGAmPy /JP",,2950629.0
2950632,SpotifyCares,False,Tue Oct 31 19:46:49 +0000 2017,@814828 Hey! This sounds like a great idea! You can show your support for the same idea in our Community: https://t.co/2MDGCLPOX5 /JP,,2950633.0
2950634,SpotifyCares,False,Tue Oct 31 19:46:08 +0000 2017,@814830 Hey there! Can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll take a look backstage /PB,2950635,2950636.0
2950637,SpotifyCares,False,Tue Oct 31 20:23:01 +0000 2017,@814830 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /PB,2950638,2950635.0
2950639,SpotifyCares,False,Tue Oct 31 19:45:20 +0000 2017,"@814831 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /SJ",,2950640.0
2951497,SpotifyCares,False,Wed Nov 29 17:48:21 +0000 2017,@815009 Hey Lordache! We're afraid we don't have any info about this. Rest assured we're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /SJ,,2951498.0
2951499,SpotifyCares,False,Wed Nov 29 17:48:16 +0000 2017,"@815010 Hey Sheela! The Discover tab under Browse should be a mix of different albums, EPs, and singles based your listening preferences. Can you send us a screenshot where it only shows you playlists? /JP",2951500,2951501.0
2951502,SpotifyCares,False,Wed Nov 29 20:26:13 +0000 2017,@815010 Great! Let us know if there's anything else we can help you with /JP,,2951500.0
2951503,SpotifyCares,False,Wed Nov 29 17:46:05 +0000 2017,"@815011 Hey Leah! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your feedback /SY",,2951504.0
2951505,SpotifyCares,False,Wed Nov 29 17:44:13 +0000 2017,"@815012 Hey Jeremiah! We don’t have any new info about this, but we’ll remind the team it’s a popular request. In the meantime, check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/7Ub4q9pxE7 /RK",,2951506.0
2951507,SpotifyCares,False,Wed Nov 29 17:43:44 +0000 2017,@655909 We still don't have any info on this. Fingers crossed we'll be able to have it soon. Stay tuned! /HR,,2951508.0
2951509,SpotifyCares,False,Wed Nov 29 17:43:27 +0000 2017,"@815013 Hey Meg! Don't worry, we'll pass on your suggestion to the right folks. For anything else, we're just a tweet away /JP",,2951510.0
2951511,SpotifyCares,False,Wed Nov 29 17:43:10 +0000 2017,"@815014 Hi there! You can get in touch with our Email team at https://t.co/ZgU70TbP8M. If you're having trouble reaching them, we can also help you out here. Just tell us what's going on via DM, along with your account's username or email address. We'll look into this for you /NH https://t.co/ldFdZRiNAt",,2951512.0
2951513,SpotifyCares,False,Wed Nov 29 17:41:44 +0000 2017,@310767 Awesome! We've just reported this to our team. Let us know if there's anything else 🎶 /AU,,2951514.0
2951515,SpotifyCares,False,Wed Nov 29 17:35:35 +0000 2017,@463556 Thanks for the feedback! It's music to our ears. We're always... https://t.co/zOXI69QSqg 🎶 /CO,,2951516.0
2951517,SpotifyCares,False,Wed Nov 29 17:32:02 +0000 2017,@815015 Hi Louise! We've just sent a DM your way. Let's carry on chatting there /AU,,2951518.0
2953006,SpotifyCares,False,Wed Nov 29 18:27:40 +0000 2017,@815341 Hi! We've just responded to you with a bit more info over DM. We'll carry on helping out there /TR,,2953007.0
2953008,SpotifyCares,False,Wed Nov 29 18:26:46 +0000 2017,"@815342 Hey Marra, help's here! DM us and let us know what's going on. We'll see what we can suggest /DQ https://t.co/ldFdZRiNAt",,2953009.0
2953010,SpotifyCares,False,Wed Nov 29 18:26:13 +0000 2017,"@815343 Hey Lucas! Do you get an error message when trying to subscribe? If you do, can you send us a screenshot of it? Also, can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt",,100189.0
2953011,SpotifyCares,False,Wed Nov 29 18:24:07 +0000 2017,@815344 Hey there! We've just replied to your DM. We'll carry on helping there /JX,,2953012.0
2953013,SpotifyCares,False,Wed Nov 29 18:16:12 +0000 2017,"@815345 Hi Ben, help's here! Does using a different browser help? You might also want to try using an incognito window. Let us know /MX",2953014,2953015.0
2953016,SpotifyCares,False,Wed Nov 29 19:11:21 +0000 2017,"@815345 Hey Ben! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /MX",,2953014.0
2953017,SpotifyCares,False,Wed Nov 29 18:15:54 +0000 2017,"@815346 Hey Jesse! Glad to hear you're loving our Running To feature. Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /JZ",2953018,2953019.0
2953020,SpotifyCares,False,Wed Nov 29 19:41:11 +0000 2017,"@815346 We hear you loud and clear! We can’t make any promises but we'll pass your feedback on to the right folks. If you need anything else, just shout and we'll come running 🏃 /JZ",,2953018.0
2953021,SpotifyCares,False,Wed Nov 29 18:13:02 +0000 2017,"@815347 Hi Andrei, help's here! Can you send over a DM with your account's email address and username? We'll check things out backstage 🔍 /AV https://t.co/ldFdZRiNAt",,2953022.0
2953023,SpotifyCares,False,Wed Nov 29 18:11:56 +0000 2017,"@815348 Hey there, we're sorry to hear that. Have you tried adjusting the audio settings: https://t.co/wdzQFcg4zJ? Let us know how it goes /AL",2953024,2953025.0
2953026,SpotifyCares,False,Wed Nov 29 19:25:41 +0000 2017,"@815348 We understand your frustration. Thanks for the feedback – we appreciate it! We’ll get this passed onto the right team. If you need anything else, we're here /AL",,2953024.0
2953028,SpotifyCares,False,Wed Nov 29 18:03:07 +0000 2017,"@815349 Hey Courtney, help's here! Can you DM us your account's email address and username? We'll take a look backstage /AL https://t.co/ldFdZRiNAt",,2953029.0
2953030,SpotifyCares,False,Wed Nov 29 18:02:51 +0000 2017,"@815350 Hey there, calvary's here!  Does logging out &gt; restarting the device &gt; logging back in help? Let us know how it goes /TX",,2953031.0
2953032,SpotifyCares,False,Wed Nov 29 18:02:39 +0000 2017,"@815351 Hey there, help's arrived! It’s currently not possible to activate this offer using a mobile provider. To take advantage of the 3 months for 9 PHP offer, you can sign up through Spotify with a credit/debit card. If there's anything else, just give a shout  /AV",,44397.0
2953033,SpotifyCares,False,Wed Nov 29 18:00:04 +0000 2017,@815352 Hey Kate! Can you DM us your account's username and email address? We'll take a look backstage /TF https://t.co/ldFdZRiNAt,,2953034.0
2953742,SpotifyCares,False,Tue Nov 28 22:39:34 +0000 2017,@815530 Hey Kyle! Everything should be running smoothly now. Let us know if this is still happening /CP,2953743,2953744.0
2953745,SpotifyCares,False,Wed Nov 29 19:26:48 +0000 2017,@815530 Sweet! Happy to hear that things are... https://t.co/HlBaWovbcq. Give us a shout if there's anything else 😉 /CP,,2953743.0
2954668,SpotifyCares,False,Wed Nov 29 18:55:56 +0000 2017,"@815707 Hey Brad! What device, operating system, and Spotify version are you using? We'll see what we can suggest /NG",2954669,89507.0
2954670,SpotifyCares,False,Wed Nov 29 20:41:09 +0000 2017,"@815707 Just to check, are you getting any specific error messages? If so, a screenshot can be handy /NG",2954671,2954669.0
2954672,SpotifyCares,False,Wed Nov 29 21:32:02 +0000 2017,@815707 Does logging out then back in make any difference? Restarting your device might help too /NG,,2954671.0
2954673,SpotifyCares,False,Wed Nov 29 18:55:12 +0000 2017,"@815708 Hi Kim, we're here to help! Can you send us screenshots of what you're seeing? We'll check it out /WW",,2954674.0
2954675,SpotifyCares,False,Wed Nov 29 18:48:58 +0000 2017,"@815709 Hey Jason! Don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? We'll see what we can suggest /JI",,2948892.0
2954676,SpotifyCares,False,Wed Nov 29 18:46:59 +0000 2017,"@815710 Hey there, not to worry! You can absolutely subscribe directly through Spotify, just head here to get started: https://t.co/WB5TSxRfDe. Your playlists will remain intact for you as well. Hope this helps /JX",2954677,2954678.0
2954679,SpotifyCares,False,Wed Nov 29 21:24:03 +0000 2017,@815710 You're welcome! Let us know if you need anything else 🙂 /VK,,2954677.0
2954680,SpotifyCares,False,Wed Nov 29 18:37:33 +0000 2017,@815711 Hey there! Can you DM us your account's email address or username? We'll take a look backstage /TJ https://t.co/ldFdZRiNAt,,2954681.0
2954682,SpotifyCares,False,Wed Nov 29 18:37:14 +0000 2017,"@815712 Hey Kat, help's here! Could you DM us your account's username and email address? We'll take a look backstage /JX https://t.co/ldFdZRiNAt",,2954683.0
2954684,SpotifyCares,False,Wed Nov 29 18:30:19 +0000 2017,"@815713 Hey, thanks for the feedback! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /K",,2954685.0
2954686,SpotifyCares,False,Wed Nov 29 18:30:18 +0000 2017,"@815714 Hey there, help's here! Could you DM us your account's username and email address? We'll see what we can suggest /DQ https://t.co/ldFdZRiNAt",2954687,2954688.0
2954689,SpotifyCares,False,Wed Nov 29 19:28:29 +0000 2017,@815714 Could you give it another shot? Just use the link given to fire over the info needed. We'll look out for your reply /GU https://t.co/ldFdZRiNAt,"2954690,2954691",2954687.0
2954692,SpotifyCares,False,Wed Nov 29 20:02:53 +0000 2017,@815714 Thanks! We've just sent you a bit more info over DM. Let's carry on chatting there /GU,,2954690.0
2954693,SpotifyCares,False,Wed Nov 29 18:29:40 +0000 2017,"@815715 Hey there, help's here! Could you DM us your account's username and email address? We'll check it out /DQ https://t.co/ldFdZRiNAt",,2954694.0
2956284,SpotifyCares,False,Wed Nov 29 19:26:13 +0000 2017,"@816034 Hey Tyler, help's here! Could you send us a DM with your account's email address or username? We'll take a look backstage /CO https://t.co/ldFdZRiNAt",,2956285.0
2956286,SpotifyCares,False,Wed Nov 29 19:22:23 +0000 2017,@165237 Hey there! Thanks. We'll get this reported. Great detective work. https://t.co/LpsmyUtme0 /GU,2956287,2956288.0
2956289,SpotifyCares,False,Wed Nov 29 20:00:11 +0000 2017,"@165237 No worries! If you need help with anything else, just give us a shout. Otherwise, have a... https://t.co/FQulrDtFky 😉 /GU",,2956287.0
2956290,SpotifyCares,False,Wed Nov 29 19:22:10 +0000 2017,"@816035 Hey, help's here! Can you DM us your account's username or email address? We'll see what's happening backstage /JM https://t.co/ldFdZRiNAt",,2956291.0
2956293,SpotifyCares,False,Wed Nov 29 19:21:25 +0000 2017,"@816036 Hey there, help's here! Can you DM us your account's email address? We'll take a look under the hood /ZO https://t.co/ldFdZRiNAt",,2956294.0
2956295,SpotifyCares,False,Wed Nov 29 19:16:24 +0000 2017,"@816037 Hey Mariae, help's here! Could you send us a DM with your accounts' email addresses or usernames? We'll take a look backstage /CO https://t.co/ldFdZRiNAt",,2956296.0
2956297,SpotifyCares,False,Wed Nov 29 19:15:35 +0000 2017,"@816038 Hey Erik, help's here! Could you DM us your account's email address or username? We'll take a look backstage /JE https://t.co/ldFdZRiNAt",,2956298.0
2956300,SpotifyCares,False,Wed Nov 29 19:15:16 +0000 2017,"@411315 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/XGIC7aZtMa. If you'd like to carry on here, just let us know /JM",,2956301.0
2956302,SpotifyCares,False,Wed Nov 29 19:13:18 +0000 2017,"@811292 Sorry to hear that, Marc! Could you try opening the page again using another browser, or an incognito window? Let us know if that helps /Q",,2956303.0
2956304,SpotifyCares,False,Wed Nov 29 19:12:39 +0000 2017,"@816039 Hey Kayla! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/1dgftcFtzc /NG",,2956305.0
2956306,SpotifyCares,False,Wed Nov 29 19:12:01 +0000 2017,"@816040 Hi Dennis! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/1dgftcFtzc /XF",,2956307.0
2956308,SpotifyCares,False,Wed Nov 29 19:10:08 +0000 2017,"@816041 Hey Vince, help's here! Can you DM us your account's email address or username? If you could tell us more info about what's happening, it'd be great. We'll see what we can suggest /JE https://t.co/ldFdZRiNAt",,2956309.0
2956310,SpotifyCares,False,Wed Nov 29 19:07:55 +0000 2017,"@816042 Hey Lou, sorry to hear that. The annotations give extra details to the songs. In the track's last Genius card, there’s a link to the full lyrics. If you’re Premium, you can connect your Spotify account to the Musixmatch mobile app to enjoy lyrics: https://t.co/SyGMWOjGoe /JE",2956311,2956312.0
2956313,SpotifyCares,False,Wed Nov 29 20:08:27 +0000 2017,"@816042 We're afraid we don't have any specifc info to share, but we're always testing things in order to improve Spotify. Head here: https://t.co/j814g9vkRT. On another note, you can support the lyrics feature idea by voting at https://t.co/uyKzeW1er0 /JE",,2956311.0
2956314,SpotifyCares,False,Wed Nov 29 19:07:46 +0000 2017,"@816043 We hear you, Jose! Your feedback has been noted and passed onto the team 👊🏼 /JX",,2956315.0
2956316,SpotifyCares,False,Wed Nov 29 19:06:02 +0000 2017,@816044 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /JM,,2956317.0
2956318,SpotifyCares,False,Wed Nov 29 19:05:49 +0000 2017,"@816045 Hey there, we hear you! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP. Give us a shout if you need anything else /KL",,2956319.0
2956320,SpotifyCares,False,Wed Nov 29 19:04:58 +0000 2017,"@816046 We hear you loud and clear. Rest assured, your feedback has been noted and passed onto the team 🙂 /JI",,2956321.0
2956322,SpotifyCares,False,Wed Nov 29 19:04:47 +0000 2017,"@816047 Hey Austin, help's here! Can you DM us your account's username and email address? We'll take a look backstage /JX https://t.co/ldFdZRiNAt",,2956323.0
2957821,SpotifyCares,False,Wed Nov 29 19:57:40 +0000 2017,@816402 Hi Marcelo! Can you DM us your account's username or email address? We'll take a look backstage /MC https://t.co/ldFdZRiNAt,,2957822.0
2957823,SpotifyCares,False,Wed Nov 29 19:56:33 +0000 2017,@816403 Sorry for the confusion. What we meant by backstage was we'll check things from our end and see what we can suggest. Hope this clears things up /XF,,2957824.0
2957825,SpotifyCares,False,Wed Nov 29 19:53:39 +0000 2017,"@816404 Hi! We're sorry to hear that. To help make it happen, we’d recommend showing your support for the idea here: https://t.co/LbswRrIq0Q /AU",,2957826.0
2957827,SpotifyCares,False,Wed Nov 29 19:52:58 +0000 2017,"@816405 Hey Alexandra, help's here! Does logging out &gt; restarting your Mac &gt; logging back in help? Keep us posted /PX",,2957828.0
2957829,SpotifyCares,False,Wed Nov 29 19:52:56 +0000 2017,"@816406 Hey Rishni, that's not cool! Since Fido are the ones who manage that subscription, you'll have to contact them. You can reach them here at https://t.co/W5xhm9O7Lf. If you ever need anything else, just shout and we'll come running 🏃 /JK",,2957830.0
2957831,SpotifyCares,False,Wed Nov 29 19:52:40 +0000 2017,"@436004 Hey Billy, help's here! Can you DM us your account's username and email address? We'll see what we can suggest /TR https://t.co/ldFdZRiNAt",,2957832.0
2957833,SpotifyCares,False,Wed Nov 29 19:52:21 +0000 2017,"@816407 Hey Dave, that doesn't sound right! Can you DM us your account's username/email address? We'll take a look backstage /JP https://t.co/ldFdZRiNAt",,2957834.0
2957835,SpotifyCares,False,Wed Nov 29 19:51:41 +0000 2017,@816408 Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /VK,,2957836.0
2957837,SpotifyCares,False,Wed Nov 29 19:50:58 +0000 2017,"@172553 Thanks! If you ever need anything else, just remember we're... https://t.co/fgy8YvXib9 /DT",,2957838.0
2957839,SpotifyCares,False,Wed Nov 29 19:30:41 +0000 2017,"@172553 Hey there! This isn't possible right now, but you can show your support for the idea on our Community: https://t.co/z6UP3E9TgR /DT",2957838,2957840.0
2957841,SpotifyCares,False,Wed Nov 29 19:50:45 +0000 2017,"@816409 Hey Trevor, that's not cool! Can you DM us know an email address we can use to contact you? We'll help out backstage /JX https://t.co/ldFdZRiNAt",,2957842.0
2957843,SpotifyCares,False,Wed Nov 29 19:49:04 +0000 2017,"@816410 Hey Samra, we're here to help! Can you try restarting your computer? It would also be best to disable your VPN as we don't officially support VPNs. Let us know how it goes /JP",,2957844.0
2957845,SpotifyCares,False,Wed Nov 29 19:48:57 +0000 2017,@816411 Hi Craig. Can you let us know what operating system and Spotify versions you're using? We'll take a look backstage /XF,,2957846.0
2957848,SpotifyCares,False,Wed Nov 29 19:47:23 +0000 2017,"@816403 Hi, help's here! Can you let us know what device, operating system, and Spotify version you're using? We'll take a look backstage /XF",,2957849.0
2957851,SpotifyCares,False,Wed Nov 29 19:46:04 +0000 2017,@816412 Hi there! Could you tell us what's happening exactly? We'll see what we can do to help /JM,,2957852.0
2957853,SpotifyCares,False,Wed Nov 29 19:45:49 +0000 2017,"@816413 Hey there! Can you let us know what's happening exactly? If you're getting an error message, a screenshot of it will be very helpful. We'll see what we can suggest /WP",,100190.0
2957854,SpotifyCares,False,Wed Nov 29 19:44:09 +0000 2017,"@393453 Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see. Keep rocking 🤘 /TI",2957855,2957856.0
2957857,SpotifyCares,False,Wed Nov 29 23:07:24 +0000 2017,"@393453 No worries! If you ever need us in the future, we'll always be here to help get everything... https://t.co/dJ0X2cvn0y /TI",,2957855.0
2957858,SpotifyCares,False,Wed Nov 29 19:42:55 +0000 2017,@816414 No worries! Just give us a shout if you need us again. We're... https://t.co/zOXI69QSqg 🙂 /CG,,2957859.0
2957860,SpotifyCares,False,Wed Nov 29 19:34:26 +0000 2017,"@816414 Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",2957859,2957861.0
2957862,SpotifyCares,False,Wed Nov 29 19:41:10 +0000 2017,"@816415 Hi there! We're afraid we don't have any info to share right now, but we'll let everyone know as soon as we got something to announce 😉 /JM",,2957863.0
2957864,SpotifyCares,False,Wed Nov 29 19:36:34 +0000 2017,@249004 Hey there! Our best tech folks are on the case as we speak. We'd recommend giving it another go in an hour 🙂 /SY,,2957865.0
2959321,SpotifyCares,False,Wed Nov 29 20:26:59 +0000 2017,@144793 Apologies for the delay. We've just sent a DM your way. Let's carry on chatting there /CP,,2959322.0
2959323,SpotifyCares,False,Wed Nov 29 20:26:24 +0000 2017,"@816767 Hey, help's here! Could you DM us yours and your wife's usernames and email addresses? We'll take a closer look /JQ https://t.co/ldFdZRiNAt",,2959324.0
2959325,SpotifyCares,False,Wed Nov 29 20:25:27 +0000 2017,"@816768 Hey Liam, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/EidIERWgLX. They should help with this /SY",2959326,2959327.0
2959328,SpotifyCares,False,Wed Nov 29 20:42:25 +0000 2017,"@816768 You're welcome! If you need more help, you can always reach us here. Have a great day 🙂 /SY",,2959326.0
2959329,SpotifyCares,False,Wed Nov 29 20:25:08 +0000 2017,@128724 Hi Michael! The cavalry's here. Could you DM us your account's email address? We'll take a look backstage /AU https://t.co/ldFdZRiNAt,,2959330.0
2959331,SpotifyCares,False,Wed Nov 29 20:24:24 +0000 2017,"@816769 Hey Önder! We suggest deleting the tweet with the screenshots for security, as it contains transaction details. Can you DM them to us instead? We'll take a look backstage /SY https://t.co/ldFdZRiNAt",,2959332.0
2959333,SpotifyCares,False,Wed Nov 29 20:24:05 +0000 2017,@816770 Hey Sophia! Your feedback has been noted and passed onto the right folks. Let us know if there's anything else we can help with /NH,,2959334.0
2959335,SpotifyCares,False,Wed Nov 29 20:23:45 +0000 2017,@816771 Hey Rachel! Thanks for the kind words. We’ll be sure to pass this on to the right folks - your feedback's been noted 📝 /PC,,2959336.0
2959337,SpotifyCares,False,Wed Nov 29 20:23:27 +0000 2017,"@219083 Hey Marc, help has arrived! Could you DM us your account's email address? We'll check what we can suggest /RK https://t.co/ldFdZRiNAt",,2959338.0
2959339,SpotifyCares,False,Wed Nov 29 20:23:01 +0000 2017,"@704719 Hey Jorge, thanks for the feedback! Our Curation team are independent and use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /RK",,2959340.0
2959341,SpotifyCares,False,Wed Nov 29 20:22:58 +0000 2017,"@816772 Hey Jeff, we didn't mean to cause any discomfort. We'll pass your feedback on to our Ads team /JE",,2959342.0
2959343,SpotifyCares,False,Wed Nov 29 20:20:14 +0000 2017,"@816773 Hey Bryce! Everything seems to check out from our end. What device, operating system, and Spotify version are you using? We'll see what we can suggest /JE",,2959344.0
2959345,SpotifyCares,False,Wed Nov 29 20:15:01 +0000 2017,"@816774 Hey John, sorry to hear this happened. We can't seem to pull up an account that matches your Twitter handle. Can you DM us your account's email address instead? /RR https://t.co/ldFdZRiNAt",,2959346.0
2959347,SpotifyCares,False,Wed Nov 29 20:12:41 +0000 2017,"@816775 Hey there! The website should be up and running. Are you getting any error messages when accessing the site? If so, can you send us a screenshot? /PB",2959348,2959349.0
2959350,SpotifyCares,False,Wed Nov 29 20:30:08 +0000 2017,@816775 Can you try heading to the website using a different browser or an incognito window? Let us know if it makes any difference /PB,2959351,2959348.0
2959352,SpotifyCares,False,Wed Nov 29 21:50:09 +0000 2017,@816775 Awesome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /PB,,2959351.0
2959353,SpotifyCares,False,Wed Nov 29 20:10:03 +0000 2017,"@816776 Hey, help's here! Can you DM us your account's username and email address? We'll see what we can suggest /TR https://t.co/ldFdZRiNAt",,2959354.0
2959355,SpotifyCares,False,Wed Nov 29 20:08:33 +0000 2017,@816777 Hey there! Can you DM us your account's email address? We'll take a look backstage /TJ https://t.co/ldFdZRiNAt,,2959356.0
2959357,SpotifyCares,False,Wed Nov 29 20:06:04 +0000 2017,"@816778 Hi there! Thanks for the heads-up. Don't worry, our best tech folks are on the case as we speak. In the meantime, we suggest loading the website again in an hour. Let us know how it goes /NH",2959358,100191.0
2959359,SpotifyCares,False,Thu Nov 30 04:32:02 +0000 2017,@816778 No worries! Just give us a shout if you need anything else. We're... https://t.co/zOXI69QSqg /JU,,2959358.0
2959360,SpotifyCares,False,Wed Nov 29 20:04:18 +0000 2017,@816779 Hey! Can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt,,2959361.0
2959362,SpotifyCares,False,Wed Nov 29 20:02:06 +0000 2017,"@816780 Hey, help's here! Can you DM us your account's email address along with the make &amp; model of the device you're using? We'll figure out what's going on /RR https://t.co/ldFdZRiNAt",,2959363.0
2959364,SpotifyCares,False,Wed Nov 29 20:01:05 +0000 2017,"@816781 Hey John! We have info about our minimum age requirements in our Terms &amp; Conditions at https://t.co/bOy2uI2czN. You’ll find it under ""Introduction"". Hope that clears things up /JE",2959365,2959366.0
2959367,SpotifyCares,False,Wed Nov 29 20:58:49 +0000 2017,"@816781 Thanks for keeping us in the loop. If there's anything else we can help with, we're just a tweet away. Otherwise https://t.co/uQiQuWow27 🙂 /JE",,2959365.0
2959368,SpotifyCares,False,Wed Nov 29 19:59:49 +0000 2017,"@816782 Hey there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/1dgftcFtzc. If you ever need anything else, just shout and we'll come running 🏃 /JX",,2959369.0
2960632,SpotifyCares,False,Wed Nov 29 20:57:25 +0000 2017,@649297 Hey there! You should be able to redeem your code here: https://t.co/PhcbloJRe9. Let us know if you're having any trouble 🙂 /Q,,2960633.0
2960634,SpotifyCares,False,Wed Nov 29 20:55:55 +0000 2017,"@817088 Hi Cecil! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/1dgftcFtzc /DV",,2960635.0
2960636,SpotifyCares,False,Wed Nov 29 20:55:52 +0000 2017,"@817089 Hi there! Just to check, do you have the exact error message? If so, a screenshot would be a great help. We'll also need to know the device, operating system, and Spotify version you're rocking. We'll see what we can suggest /JM",2960637,2960638.0
2960639,SpotifyCares,False,Wed Nov 29 22:42:47 +0000 2017,"@817089 Hmm, since we don't officially support MK smart watch, and the app is working as it should, we suggest reaching out to the manufacturer. We're here if you have any other questions or concerns /JM",2960640,2960637.0
2960641,SpotifyCares,False,Wed Nov 29 22:51:07 +0000 2017,@817089 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 💚 /JM,,2960640.0
2960642,SpotifyCares,False,Wed Nov 29 20:54:24 +0000 2017,"@817090 @147836 Hey, we have no news on this at the moment. Rest assured, we've let the right team know of your concerns. We'll be sure to let everyone know when we have an update here: https://t.co/20QHP2c8uz /K",,2960643.0
2960647,SpotifyCares,False,Wed Nov 29 20:53:25 +0000 2017,"@277945 Hi Angela! Right now, these offers are for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though 🙂 /WW",,468351.0
2960648,SpotifyCares,False,Wed Nov 29 20:50:27 +0000 2017,"@817091 Hi there! Can you tell us what's happening exactly? We'd also like to know the device, operating system, and Spotify version you're rocking. We'll see what we can suggest /JM",2960649,2960650.0
2960651,SpotifyCares,False,Wed Nov 29 21:09:11 +0000 2017,"@817091 Hmm, that's odd. Is the issue only happening when using your specific computer? Have you tried using your headphones on any other devices? /JM",2960652,2960649.0
2960653,SpotifyCares,False,Wed Nov 29 22:14:47 +0000 2017,"@817091 Do you have any other headphones to try on the computer that you're having issues with? If so, are you getting the same static issue? /JM",2960654,2960652.0
2960655,SpotifyCares,False,Wed Nov 29 23:21:39 +0000 2017,@817091 Can you DM us your username or email address so we can pull up your account and get a closer look? /JU https://t.co/ldFdZRiNAt,,2960654.0
2960656,SpotifyCares,False,Wed Nov 29 20:49:07 +0000 2017,"@795559 Hey Richard! We can help out in English via Twitter, but we also have Dutch support via email at https://t.co/ZgU70TbP8M 🙂 /JI",,2864087.0
2960657,SpotifyCares,False,Wed Nov 29 20:46:32 +0000 2017,@817092 Hey Sam! Our best tech folks are on the case as we speak. We'd recommend giving it another go in an hour 🙂 /SY,,2960658.0
2960659,SpotifyCares,False,Wed Nov 29 20:43:42 +0000 2017,"@817093 Hey there, sorry to hear you feel that way. We’d love to have everything available, but we have some info about content here: https://t.co/1dgftcFtzc /JP",,2960660.0
