customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,intent
2312076,"@SpotifyCares i have paid for premium account, but my spotify still labeled as free account. please helpp",2312075,"@670515 Hi Dita, help's here! Can you DM us your account's email address or username? We'll take a look backstage /GT https://t.co/ldFdZRiNAt","i have paid for premium account, but my spotify still labeled as free account. please helpp","Hi Dita, help's here! Can you DM us your account's email address or username? We'll take a look backstage /GT",Premium_Subscription
2312364,Hey @115888 what in the world is stranger things mode and how do I make it happen. I want to get killed by a mindflayer https://t.co/nJf1QT2A2L,2312362,"@134422 @118134 2: Stranger Things soundtrack, it will let you see the album differently. More info here: https://t.co/eR59jGddYG /RH",Hey what in the world is stranger things mode and how do I make it happen. I want to get killed by a mindflayer,"2: Stranger Things soundtrack, it will let you see the album differently. More info here: /RH",Feature_Request
2312367,@115888 Maybe it is just Chrome but I see no button designed to specifically search my music library. https://t.co/DefKsF8rVI,2312366,@670593 Hi! This sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /GT,Maybe it is just Chrome but I see no button designed to specifically search my music library.,Hi! This sounds like a great idea! Suggest it in our Community at and get support from other users /GT,Playlist_Library
2312370,@115888 Help @Spotifycares I am trying to update my payment method for my premium subscription but it’s not going through the wheel just keeps spinning I have been trying for four days....,2312369,"@670594 Hey Kelli, help's arrived! We've just replied to your DM. Let's carry on chatting there /DV",Help I am trying to update my payment method for my premium subscription but it’s not going through the wheel just keeps spinning I have been trying for four days....,"Hey Kelli, help's arrived! We've just replied to your DM. Let's carry on chatting there /DV",Premium_Subscription
2312364,Hey @115888 what in the world is stranger things mode and how do I make it happen. I want to get killed by a mindflayer https://t.co/nJf1QT2A2L,2312365,@134422 @118134 1: Hey! The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things. When you listen to the...,Hey what in the world is stranger things mode and how do I make it happen. I want to get killed by a mindflayer,1: Hey! The Stranger Things Mode is in partnership with Netflix to promote the latest season of Stranger Things. When you listen to the...,Feature_Request
2312379,"@115888 last night I upgraded to the family plan, but is not letting me to add a third account into my plan,  don’t know why",2312378,@670597 Hey Andy! Help's here. Can you DM us your account's email address? We'll take a look under the hood /RA https://t.co/ldFdZRiNAt,"last night I upgraded to the family plan, but is not letting me to add a third account into my plan, don’t know why",Hey Andy! Help's here. Can you DM us your account's email address? We'll take a look under the hood /RA,Family_Student_Plan
2312883,@SpotifyCares My account has been blocked because I accidentally made a reversal with the money that I paid for premium. I can't enter my ac,2312881,@670720 Hey! Can you send us your account's email address or username? We'll take a look backstage /RH,My account has been blocked because I accidentally made a reversal with the money that I paid for premium. I can't enter my ac,Hey! Can you send us your account's email address or username? We'll take a look backstage /RH,Premium_Subscription
2312900,"@115888 wouldn't it be cool if you could like your friends activity? why just know what they're listening to, when you can react to it. #socializeeverything #featurerequest",2312899,@670726 This sounds like a great idea! Add your vote here to help make it happen: https://t.co/vDn01LpNqM /LO,"wouldn't it be cool if you could like your friends activity? why just know what they're listening to, when you can react to it. #socializeeverything #featurerequest",This sounds like a great idea! Add your vote here to help make it happen: /LO,Feature_Request
2312909,.@SpotifyCares changed my student account to a regular premium account w/out informing me &amp; i am livid,2312908,@670728 Hey there! Can you DM us your account's email address and username? We'll take a look backstage /SU https://t.co/ldFdZRiNAt,. changed my student account to a regular premium account w/out informing me & i am livid,Hey there! Can you DM us your account's email address and username? We'll take a look backstage /SU,Premium_Subscription
2312938,"@SpotifyCares hi. If I buy a Spotify coupon over here in the US, can my dad redeem it in the UK? I want to get him a year’s subscription, but he’s in the UK and I’m in the US.",2312936,"@670741 Hi Gareth, help's here! Can you DM us your accounts' email addresses? We'll take a look backstage /DV https://t.co/ldFdZRiNAt","hi. If I buy a Spotify coupon over here in the US, can my dad redeem it in the UK? I want to get him a year’s subscription, but he’s in the UK and I’m in the US.","Hi Gareth, help's here! Can you DM us your accounts' email addresses? We'll take a look backstage /DV",Premium_Subscription
2312955,"@115888 feature request: bluetooth pair w/ treadmill, adjust treadmill speed to my current song's BPM so I can always run to the beat. Playlists automatically become curated workouts",2312954,"@670749 Hey Daniel, this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /BH","feature request: bluetooth pair w/ treadmill, adjust treadmill speed to my current song's BPM so I can always run to the beat. Playlists automatically become curated workouts","Hey Daniel, this sounds like a great idea! Suggest it in our Community at and get support from other users /BH",Feature_Request
2312966,"@SpotifyCares Hi there. Can you tell me why, when I press shuffle play on a specific album, I keep getting all these other unwanted tracks instead?

Will have played 8 tracks of other stuff before I get to what I actually clicked on. 🙄

Deeply annoying. https://t.co/htJplFr3MP",2312964,"@329931 Hey Helen, we're here to help! Could you DM us with your account's username and email address? We'll take a look /TB https://t.co/ldFdZRiNAt","Hi there. Can you tell me why, when I press shuffle play on a specific album, I keep getting all these other unwanted tracks instead? Will have played 8 tracks of other stuff before I get to what I actually clicked on. 🙄 Deeply annoying.","Hey Helen, we're here to help! Could you DM us with your account's username and email address? We'll take a look /TB",Playback_Issue
2312970,@SpotifyCares This feature is too good to ignore as I have echos all over my house.  I'll have to cancel my account and start using amazon's music service instead,2312972,@670753 Sorry to hear you feel this way. You can help make it happen by voting for the idea here: https://t.co/248j19QkbF /PL,This feature is too good to ignore as I have echos all over my house. I'll have to cancel my account and start using amazon's music service instead,Sorry to hear you feel this way. You can help make it happen by voting for the idea here: /PL,Feature_Request
2312981,"@SpotifyCares Hi! Some of the songs I downloaded are disappearing, no idea why, help!",2312980,@285643 Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /DF,"Hi! Some of the songs I downloaded are disappearing, no idea why, help!",Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at They should help with this /DF,Downloads_Offline
2312987,"@SpotifyCares help! My daughters premium for family invitation code is not working (invalid) however it is correct, and was cut and pasted to ensure no errors. Help@please!",2312986,"@670757 Hey Lynne, help's arrived! Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt","help! My daughters premium for family invitation code is not working (invalid) however it is correct, and was cut and pasted to ensure no errors. Help!","Hey Lynne, help's arrived! Could you send us a DM with your account's email address? We'll take a look backstage /CH",Premium_Subscription
2312989,"@SpotifyCares Hi, I was invited to a Premium For Family, and I accepted my invitation through email. When I filled out all the information, I get this message (picture). Tried a few times now, still not working. The account admin and me live on the same address. Please help https://t.co/ku1aGB9EQx",2312988,@670758 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,"Hi, I was invited to a Premium For Family, and I accepted my invitation through email. When I filled out all the information, I get this message (picture). Tried a few times now, still not working. The account admin and me live on the same address. Please help",Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ,Premium_Subscription
2286066,@SpotifyCares please help me get back into my spotify account.  it got hacked and then your customer service apparently canceled my account and I can't use the chat or the help site because i can't log in.,2286067,@664298 No worries. This is something for our Accounts team. You should receive an email from them shortly /AR,please help me get back into my spotify account. it got hacked and then your customer service apparently canceled my account and I can't use the chat or the help site because i can't log in.,No worries. This is something for our Accounts team. You should receive an email from them shortly /AR,Account_Security
2313910,Every week my songs get deleted from Offline and I have to redownload them. This is becoming annoying to deal with. Please fix this @SpotifyCares!,2313909,@670979 Hi Brandon. We're sorry about this. Can you DM us your username or email address so we can check your account? /JU https://t.co/ldFdZRiNAt,Every week my songs get deleted from Offline and I have to redownload them. This is becoming annoying to deal with. Please fix this !,Hi Brandon. We're sorry about this. Can you DM us your username or email address so we can check your account? /JU,Downloads_Offline
2313912,@115888 The iPhone app now only holds 10 recent searches. So whack! Please increase that to what it used to be.,2313911,"@470793 Hey, We hear you loud and clear! We can’t make any promises but we’ll pass your feedback onto the right folks /RH",The iPhone app now only holds 10 recent searches. So whack! Please increase that to what it used to be.,"Hey, We hear you loud and clear! We can’t make any promises but we’ll pass your feedback onto the right folks /RH",Account_Security
2313915,@115888 can you please add Barking onto your app x,2313913,"@670980 Hi Pedro. We’d love to have the track available, but we have some info about content here: https://t.co/0i8GpimuDa /JU",can you please add Barking onto your app x,"Hi Pedro. We’d love to have the track available, but we have some info about content here: /JU",Feature_Request
2313919,@115888 you have charged me 3 times this month for subscription when I only have one account how do I contact you?,2313918,"@670982 Hi there, that doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /AK https://t.co/ldFdZRiNAt",you have charged me 3 times this month for subscription when I only have one account how do I contact you?,"Hi there, that doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /AK",Payment_Refund
2313922,"@SpotifyCares I just upgraded to family premium, and invited my wife. It still shows her account as free. Its been over an hour, is this normal?",2313920,"@670983 Hey! Can you send us the email address or username on your wife's account, as well as your own? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt","I just upgraded to family premium, and invited my wife. It still shows her account as free. Its been over an hour, is this normal?","Hey! Can you send us the email address or username on your wife's account, as well as your own? We'll take a look backstage /NQ",Premium_Subscription
2314249,@90885 Spotify Premium doet het opeens niet meer. Kunnen jullie checken waar het fout gaat? Alvast bedankt.,2314248,@671068 Hi there! We can help out in English via Twitter. We've just sent a DM your way. Let's carry on chatting there /FR,Spotify Premium doet het opeens niet meer. Kunnen jullie checken waar het fout gaat? Alvast bedankt.,Hi there! We can help out in English via Twitter. We've just sent a DM your way. Let's carry on chatting there /FR,Premium_Subscription
2314335,"@115888 In a upcoming update you guys &amp; gal's should add a ""shuffle but start with this"" button.",2314334,@671098 Hey! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /NQ,"In a upcoming update you guys & gal's should add a ""shuffle but start with this"" button.",Hey! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /NQ,Playback_Issue
2315975,"@117153 what is going on with guys atm, most of my songs won’t work, “not available on computer” artists like the xx are not working",2315973,@503434 Hey Garry! Can you let us know the operating system and Spotify versions you're running? We'll see what we can suggest /LO,"what is going on with guys atm, most of my songs won’t work, “not available on computer” artists like the xx are not working",Hey Garry! Can you let us know the operating system and Spotify versions you're running? We'll see what we can suggest /LO,Music_Content
2316493,Why is @115888 playing suggested tracks on my playlists on mobile? If I wanted them to suggest a track would go to my Discover Weekly playlist.,2316491,"@671648 Hey Mimi! Suggested tracks are part of our Free service on mobile, but you can reduce them by adding more artists into your playlists /RA",Why is playing suggested tracks on my playlists on mobile? If I wanted them to suggest a track would go to my Discover Weekly playlist.,"Hey Mimi! Suggested tracks are part of our Free service on mobile, but you can reduce them by adding more artists into your playlists /RA",Playlist_Library
2316501,spotify is currently on my shit list bc it won't let me renew my premium subscription. im a paying customer please don't stress me out like this i need ur service to listen to my musicm,2316500,"@671651 Hi there, that doesn't sound good! Can you DM us your account's email address? We'll take a look backstage /AK https://t.co/ldFdZRiNAt",spotify is currently on my shit list bc it won't let me renew my premium subscription. im a paying customer please don't stress me out like this i need ur service to listen to my musicm,"Hi there, that doesn't sound good! Can you DM us your account's email address? We'll take a look backstage /AK",Premium_Subscription
2316671,@SpotifyCares my account in spotify was charged for 8 times but my subscription is still for free. i was charged 6 times for family bundle and 2 times for regular premium acct. please check how can i settle this problem,2316670,@671698 Hey Geneva! Can you DM us your account's email address or username? We'll check backstage /AR https://t.co/ldFdZRiNAt,my account in spotify was charged for 8 times but my subscription is still for free. i was charged 6 times for family bundle and 2 times for regular premium acct. please check how can i settle this problem,Hey Geneva! Can you DM us your account's email address or username? We'll check backstage /AR,Payment_Refund
2316775,@SpotifyCares I was overcharged for my spotify subscription. Who can I contact about this?,2316774,@671728 Hey! Can you DM us your account's email address or username? We'll take a look backstage /RH https://t.co/ldFdZRiNAt,I was overcharged for my spotify subscription. Who can I contact about this?,Hey! Can you DM us your account's email address or username? We'll take a look backstage /RH,Payment_Refund
2316881,"@SpotifyCares Hi, i just recieved an email saying my email address has been changed and now i cannot log in to my account. Can you help?",2316880,"@671754 Hey Steve, we're sorry to hear that! We'd suggest checking out https://t.co/QHn3ok8y2n for what to do next /RH https://t.co/ldFdZRiNAt","Hi, i just recieved an email saying my email address has been changed and now i cannot log in to my account. Can you help?","Hey Steve, we're sorry to hear that! We'd suggest checking out for what to do next /RH",Login_Issue
2316888,@SpotifyCares I was trapping to young dolph and then ho gotti came on and I'm very annoyed give me Spotify premium for free,2316886,@671756 Hey Connall! We've just sent a DM your way. Let's carry on chatting there /TC,I was trapping to young dolph and then ho gotti came on and I'm very annoyed give me Spotify premium for free,Hey Connall! We've just sent a DM your way. Let's carry on chatting there /TC,Premium_Subscription
2317026,do i play christmas songs on my drive to work this morning? or will i want a bop? or will i want an all out disney sing along sesh? or to cry to bob dylan? aka why doesn’t @115888 have a shuffle all playlists option.  that is all.,2317024,@473135 Hi Holly! You can add a vote for this idea here: https://t.co/tkblbYaJLE to help make it happen. Let us know if you need anything else /NY,do i play christmas songs on my drive to work this morning? or will i want a bop? or will i want an all out disney sing along sesh? or to cry to bob dylan? aka why doesn’t have a shuffle all playlists option. that is all.,Hi Holly! You can add a vote for this idea here: to help make it happen. Let us know if you need anything else /NY,Playback_Issue
2317057,@SpotifyCares I cancelled my subscription just for the moment. I'll be back next monday!!,2317059,"@671796 We understand. We're excited to have you back! For now, just give us a shout if we can help with anything /PL",I cancelled my subscription just for the moment. I'll be back next monday!!,"We understand. We're excited to have you back! For now, just give us a shout if we can help with anything /PL",Premium_Subscription
2317068,I wonder when @115888 is going to let us regular podcasters on their service? Are they only going to feature famous podcasters or famous shows? Us little guys deserve a chance too. We have audiences that deserve our content as well.,2317067,"@671799 Hey, we hear you! We suggest adding your vote at https://t.co/9AHL8STQNa to help make this possible /RE",I wonder when is going to let us regular podcasters on their service? Are they only going to feature famous podcasters or famous shows? Us little guys deserve a chance too. We have audiences that deserve our content as well.,"Hey, we hear you! We suggest adding your vote at to help make this possible /RE",Feature_Request
2317186,@115888 I don't want to have to open Spotify all the way to see which song is playing and save to library,2317185,@671831 Hey Paul! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /RA,I don't want to have to open Spotify all the way to see which song is playing and save to library,Hey Paul! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /RA,Playlist_Library
2317230,"@SpotifyCares when I originally signed up to Spotify premium, I was supposed to receive one month free. Please advise. User: xericdx",2317229,"@671842 Hey Eric, help's here! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt","when I originally signed up to Spotify premium, I was supposed to receive one month free. Please advise. User: xericdx","Hey Eric, help's here! Can you DM us your account's email address? We'll take a look backstage /JN",Premium_Subscription
2317232,@116130 @115888 Hi. I am being charged 3 times what I am meant to be charged for my premium account. Who should I contact to solve this? Thank you.,2317231,"@671843 Hey Sara, help's here! Can you DM us your account's username or email address? We'll take a look backstage /PL https://t.co/ldFdZRiNAt",Hi. I am being charged 3 times what I am meant to be charged for my premium account. Who should I contact to solve this? Thank you.,"Hey Sara, help's here! Can you DM us your account's username or email address? We'll take a look backstage /PL",Payment_Refund
2317243,@115888 how do I turn off the autolaunch? Every time I get in my car your app takes over! I don't pay to get frustrated!!! I will cancel my family subscription if this isn't resolved.,2317241,@671846 Hi! Driving Mode will auto launch once the app detects your car's Bluetooth connection. Can you try disabling this to see if it helps? /DR,how do I turn off the autolaunch? Every time I get in my car your app takes over! I don't pay to get frustrated!!! I will cancel my family subscription if this isn't resolved.,Hi! Driving Mode will auto launch once the app detects your car's Bluetooth connection. Can you try disabling this to see if it helps? /DR,Premium_Subscription
2317242,"@SpotifyCares Why would I disable my bluetooth connection when I need that for phone connectivity? Why can't you add an extremely simple disable slider to a feature that should be optional, not mandatory?",2317244,"@671846 We understand, and we appreciate you sharing your thoughts on this. Rest assured, we've passed your feedback on to our devs /RC","Why would I disable my bluetooth connection when I need that for phone connectivity? Why can't you add an extremely simple disable slider to a feature that should be optional, not mandatory?","We understand, and we appreciate you sharing your thoughts on this. Rest assured, we've passed your feedback on to our devs /RC",Feature_Request
2317404,@115888 i pay for premium:D pls fix,2317403,@502768 Hey Crunch! Thanks for your feedback on Shuffle. It's a feature we're monitoring feedback on. We'll be sure to pass your thoughts on /J /J,i pay for premium:D pls fix,Hey Crunch! Thanks for your feedback on Shuffle. It's a feature we're monitoring feedback on. We'll be sure to pass your thoughts on /J /J,Premium_Subscription
2317409,Why have I been charged twice? 😐 @SpotifyCares,2317408,"@671882 Hey Chino, that doesn't sound good! Can you DM us your account's email address? We'll take a look backstage /JN https://t.co/ldFdZRiNAt",Why have I been charged twice? 😐,"Hey Chino, that doesn't sound good! Can you DM us your account's email address? We'll take a look backstage /JN",Payment_Refund
2317499,"@SpotifyCares most recent update has removed all my downloads, it's happened before too. Bug or expected?",2317498,"@671905 Hi Connor, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help /AY","most recent update has removed all my downloads, it's happened before too. Bug or expected?","Hi Connor, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at They should help /AY",Downloads_Offline
2317512,"@115888 Bug on a multi-monitor Windows 10 setup:
Moving a full-screen Spotify window between monitors using WIN+SHIFT+[Arrow key] causes the window to freeze and become unresponsive to user input until the window is repositioned using a different method.",2317510,"@671908 Hi there, help's here! Can you let us know the Spotify version you're rocking? We'll see what we can suggest /NY",Bug on a multi-monitor Windows 10 setup: Moving a full-screen Spotify window between monitors using WIN+SHIFT+[Arrow key] causes the window to freeze and become unresponsive to user input until the window is repositioned using a different method.,"Hi there, help's here! Can you let us know the Spotify version you're rocking? We'll see what we can suggest /NY",App_Technical
2317517,@SpotifyCares Same result as before after Spotify logout→reboot→Spotify login→maximize→WIN+SHIFT+ARROW,2317518,@671908 Okay. Can you try the steps here for us: https://t.co/EqisDMwZAT? They should help with this. Any better? /NY,Same result as before after Spotify logout→reboot→Spotify login→maximize→WIN+SHIFT+ARROW,Okay. Can you try the steps here for us: They should help with this. Any better? /NY,Login_Issue
2317525,"@SpotifyCares Steps to reproduce:
1) Open Spotify in Windows on a multi-monitor computer
2) Ensure Spotify is maximized/full-screen
3) Play a song song (not necessary to trigger the bug, but you won't see a frozen timer otherwise)
4) Press WIN+SHIFT+RIGHT ARROW
5) Observe the Spotify window",2317526,@671908 Hmm. We'd like to check things backstage. Could you fire over your account's email address via DM? Just click on the link above /NY,"Steps to reproduce: 1) Open Spotify in Windows on a multi-monitor computer 2) Ensure Spotify is maximized/full-screen 3) Play a song song (not necessary to trigger the bug, but you won't see a frozen timer otherwise) 4) Press WIN+SHIFT+RIGHT ARROW 5) Observe the Spotify window",Hmm. We'd like to check things backstage. Could you fire over your account's email address via DM? Just click on the link above /NY,App_Technical
2317528,@115888 can’t log into my account user name is mikereeze,2317527,"@671909 Hey Alex, help's here. Could you send us a DM with your account's email address? We'll take a look behind the scenes /AY https://t.co/ldFdZRiNAt",can’t log into my account user name is mikereeze,"Hey Alex, help's here. Could you send us a DM with your account's email address? We'll take a look behind the scenes /AY",Login_Issue
2317766,"@115888 Your shuffle algorithm is shit, get it together please",2317765,"@671959 Hey! What's happening exactly? If you could let us know the device, operating system, and Spotify version you're using, that'd be great /AY","Your shuffle algorithm is shit, get it together please","Hey! What's happening exactly? If you could let us know the device, operating system, and Spotify version you're using, that'd be great /AY",Playback_Issue
2317802,@SpotifyCares  please reply i need to have this fix. I’m paying family premium then my family can’t use it. 😡😡😡,2317801,@214357 Hey! We've just replied to your DM. Let's carry on chatting there /C,please reply i need to have this fix. I’m paying family premium then my family can’t use it. 😡😡😡,Hey! We've just replied to your DM. Let's carry on chatting there /C,Premium_Subscription
2317804,@115888 Is there a way to tell your algorithms that I do not want so many covers in my playlists (like in the mix of the week)? ;),2317803,"@671968 Hi, this isn't possible right now. Don't worry, we'll let our devs know this is something you'd like to see /GK",Is there a way to tell your algorithms that I do not want so many covers in my playlists (like in the mix of the week)? ;),"Hi, this isn't possible right now. Don't worry, we'll let our devs know this is something you'd like to see /GK",Playlist_Library
2317996,"@SpotifyCares hi, I've had an email saying welcome to premium free for 7 days. I've never signed up to Spotify. I don't have an account !",2317994,"@671999 Hey, help's here! Can you DM us your email address that received this notification? We'll check backstage /GK https://t.co/ldFdZRiNAt","hi, I've had an email saying welcome to premium free for 7 days. I've never signed up to Spotify. I don't have an account !","Hey, help's here! Can you DM us your email address that received this notification? We'll check backstage /GK",Premium_Subscription
2318225,@115888 should have a shower button where it automatically lets the 30 min ad thing plays because I’m tired of almost breaking my phone from the amount of water coming off my hands. Just a suggestion 😒🤷‍♀️ and no I will not get premium🖕🙂,2318224,"@672041 Hey, nice idea! It's definitely something for the team to consider and we'll make sure it reaches them /RE",should have a shower button where it automatically lets the 30 min ad thing plays because I’m tired of almost breaking my phone from the amount of water coming off my hands. Just a suggestion 😒🤷‍♀️ and no I will not get premium🖕🙂,"Hey, nice idea! It's definitely something for the team to consider and we'll make sure it reaches them /RE",Premium_Subscription
2318237,Dear @115888 GET YOUR SHIT TOGETHER! Been tryin to get my #premium back for over a week 🤷🏼‍♀️#wtf happened on your end?! #Switch #pisspoor #nocustomerservice🙄🤷🏼‍♀️✌🏼,2318236,"@672043 Hey Becky, we've come to the rescue! Could you DM us your account's username or email address? We'll check behind the scenes /RE https://t.co/ldFdZRiNAt",Dear GET YOUR SHIT TOGETHER! Been tryin to get my #premium back for over a week 🤷🏼‍♀️#wtf happened on your end?! #Switch #pisspoor #nocustomerservice🙄🤷🏼‍♀️✌🏼,"Hey Becky, we've come to the rescue! Could you DM us your account's username or email address? We'll check behind the scenes /RE",Premium_Subscription
2319075,"@SpotifyCares hi, can you tell me why all song are grey out, literally every song on all my playlist. I was premium but now free user",2319073,@672210 Hi Matt! Could you send us a DM with your account's email address? We'll take a look backstage /DR https://t.co/ldFdZRiNAt,"hi, can you tell me why all song are grey out, literally every song on all my playlist. I was premium but now free user",Hi Matt! Could you send us a DM with your account's email address? We'll take a look backstage /DR,Premium_Subscription
2319077,"Somebody appears to have been hacking my spotify to stream the same song over and over again...

.... and no, surprisingly it wasn't Taylor Swift",2319076,@672211 Hey El! That doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /K https://t.co/ldFdZRiNAt,"Somebody appears to have been hacking my spotify to stream the same song over and over again... .... and no, surprisingly it wasn't Taylor Swift",Hey El! That doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /K,Account_Security
2319079,why is reputation still not available on spotify what about ur broke fans tay this is unfair https://t.co/M6sfDEMRB6,2319078,"@672212 Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /AC",why is reputation still not available on spotify what about ur broke fans tay this is unfair,"Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: /AC",Music_Content
2319370,@SpotifyCares Damn shame... that feels like a missed opportunity for a great #featurerequest !,2319372,"@672276 We hear you! We're passing on all feedback around this – thanks for sharing your thoughts. Anything else, let us know 💚 /NY",Damn shame... that feels like a missed opportunity for a great #featurerequest !,"We hear you! We're passing on all feedback around this – thanks for sharing your thoughts. Anything else, let us know 💚 /NY",Feature_Request
2319495,"@115888 any product feature incoming that auto-curates playlists based on key/pace etc..?
Spotify mix tape button?",2319494,"@672293 Hey Christian. We don't have any info on this right now, but we'll let the right team know it's something you'd like to see 🙂 /AY",any product feature incoming that auto-curates playlists based on key/pace etc..? Spotify mix tape button?,"Hey Christian. We don't have any info on this right now, but we'll let the right team know it's something you'd like to see 🙂 /AY",Feature_Request
2319653,@SpotifyCares what’s the point in me paying for premium when whenever I turn off my phone my account logs itself out and I have to download all my songs again 🙄,2319652,@672322 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt,what’s the point in me paying for premium when whenever I turn off my phone my account logs itself out and I have to download all my songs again 🙄,Hey! Can you DM us your account's email address? We'll see what we can suggest /CB,Premium_Subscription
2319657,@115888 can students still use their NUS card for student discount?,2319656,"@672324 Hey there, thanks for reaching out! We’d recommend using UNiDAYS through https://t.co/ZCWeItTUhj, as NUS isn’t available right now /GK",can students still use their NUS card for student discount?,"Hey there, thanks for reaching out! We’d recommend using UNiDAYS through as NUS isn’t available right now /GK",Family_Student_Plan
2319900,@115888. You guys have charged me twice a month for the last 3three months I'm not happy dm me to fix this,2319899,@672372 Hey there! Can you DM us your account's email address? We'll take a look backstage /RB https://t.co/ldFdZRiNAt,. You guys have charged me twice a month for the last 3three months I'm not happy dm me to fix this,Hey there! Can you DM us your account's email address? We'll take a look backstage /RB,Payment_Refund
2320366,Hi @118266 aku udah coba beberapa kali re-purchase premium account dan sudah 4-5 kali coba transfer tapi kenapa ga bisa dan ga ada respons ya? Pls help! Thx,2320365,"@672479 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /SV https://t.co/ldFdZRiNAt",Hi aku udah coba beberapa kali re-purchase premium account dan sudah 4-5 kali coba transfer tapi kenapa ga bisa dan ga ada respons ya? Pls help! Thx,"Hey! We can help out in English via Twitter, but we also have Indonesian support via email at /SV",Premium_Subscription
2320574,"Hi, i'm unable to re purchase the premium acc. I've tried to transferred the money 5. Can you help me? the link you gave me didn't work https://t.co/vuz6GfwYh8",2320573,@672479 We've just sent a DM your way. Let's carry on chatting there /SV,"Hi, i'm unable to re purchase the premium acc. I've tried to transferred the money 5. Can you help me? the link you gave me didn't work",We've just sent a DM your way. Let's carry on chatting there /SV,Premium_Subscription
2320580,"@SpotifyCares Hi, I have invited my daughters to a family plan, but they are experiencing problems in accepting the invitation. They are momentarely abroad for study, but still reside at my home - is this the issue? Thanks",2320579,"@672533 Hey, help's here! Can you DM us all your accounts' email addresses? We'll check backstage /GK https://t.co/ldFdZRiNAt","Hi, I have invited my daughters to a family plan, but they are experiencing problems in accepting the invitation. They are momentarely abroad for study, but still reside at my home - is this the issue? Thanks","Hey, help's here! Can you DM us all your accounts' email addresses? We'll check backstage /GK",Family_Student_Plan
2321292,"Hey @SpotifyCares, an important question...if I upgrade to the family plan today, will I be billed today or at the usual time of the month? Thanks!",2321291,@672681 Hi! Your billing date will be moved a few days earlier. This is to make up for the difference in price. Hope this info helps 🙂 /DR,"Hey , an important question...if I upgrade to the family plan today, will I be billed today or at the usual time of the month? Thanks!",Hi! Your billing date will be moved a few days earlier. This is to make up for the difference in price. Hope this info helps 🙂 /DR,Family_Student_Plan
2321296,@SpotifyCares I cancelled my service yesterday and was still charged. If i go to my account it says I have spotify free. This is the only account I have my card on. I want my money back.,2321295,"@672683 Hey, the cavalry's here! Can you send us a DM with your account's email address and username? We'll check backstage /NJ https://t.co/ldFdZRiNAt",I cancelled my service yesterday and was still charged. If i go to my account it says I have spotify free. This is the only account I have my card on. I want my money back.,"Hey, the cavalry's here! Can you send us a DM with your account's email address and username? We'll check backstage /NJ",Payment_Refund
2321768,"@SpotifyCares I have tried to get a refund, it didn't work out so I have have paid for premium that has been cancelled and I never used.",2321767,@672799 Hey! Can you DM us your account's email address? We'll look into this /SY https://t.co/ldFdZR1cbT,"I have tried to get a refund, it didn't work out so I have have paid for premium that has been cancelled and I never used.",Hey! Can you DM us your account's email address? We'll look into this /SY,Payment_Refund
8246,"@117153 Hi! My payment isn't working. I had to connect the subscription to another card, since I recently got a new one. Can't find anything that could be an issue. Unsubscribed and tried to resub, but I still can't do it. Thanks! -Edvin",2321769,"@672800 Hey Edvin, that's not cool! Could you DM us your account's username or email address? We'll take a look under the hood /GU https://t.co/ldFdZRiNAt","Hi! My payment isn't working. I had to connect the subscription to another card, since I recently got a new one. Can't find anything that could be an issue. Unsubscribed and tried to resub, but I still can't do it. Thanks! -Edvin","Hey Edvin, that's not cool! Could you DM us your account's username or email address? We'll take a look under the hood /GU",Premium_Subscription
