customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,cluster
1382807,@SpotifyCares If i can't listen to the music that i want then what is the point of evrn using your service instead of something else?,1382805,"@441825 2: more of those get higher when playing an album or single. Don't worry, we'll make sure your thoughts are passed on to the right team /MU",If i can't listen to the music that i want then what is the point of evrn using your service instead of something else?,"2: more of those get higher when playing an album or single. Don't worry, we'll make sure your thoughts are passed on to the right team /MU",5
1313116,@SpotifyCares restarting seemed to do the trick. Cheers! :),1313117,"@426798 Awesome, that's what we like to hear! If you need us again, just... https://t.co/AUc7DGJpgF /MA",restarting seemed to do the trick. Cheers! :),"Awesome, that's what we like to hear! If you need us again, just... /MA",0
1100172,"@SpotifyCares is there a way to stop every single ad I get being about going to university, its making me miserable so please stop it :(((((",1100171,"@379578 Hey there! Sorry, we didn't mean to cause any offense. We'll pass your feedback on to our Ads team /MT","is there a way to stop every single ad I get being about going to university, its making me miserable so please stop it :(((((","Hey there! Sorry, we didn't mean to cause any offense. We'll pass your feedback on to our Ads team /MT",0
2811828,"S/O to @115888 @125633 for verifying my artist account. 
#Spotify #DynamicApollo https://t.co/1ZY8m24mzk",2811827,"@784077 You're welcome, Dynamic Apollo! If you need us, just shout 🙂 /K",S/O to for verifying my artist account. #Spotify #DynamicApollo,"You're welcome, Dynamic Apollo! If you need us, just shout 🙂 /K",9
1793637,@115888 WHY AM I ONLY GETTING SUGGESTED SONGS I WANT TO LISTEN TO IDUBBZ NOT SAM SMOTH WTF,1793636,@539013 Hey there! The cavalry's here. Could you DM us your account's email address or username? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt,WHY AM I ONLY GETTING SUGGESTED SONGS I WANT TO LISTEN TO IDUBBZ NOT SAM SMOTH WTF,Hey there! The cavalry's here. Could you DM us your account's email address or username? We'll take a look under the hood /KB,0
1822009,"Why can't I login anymore? I have never been abroad. Help me, please. @115888 @SpotifyCares https://t.co/61HB5A5air",1822008,"@546969 Hey there, we're here to help! Could you send us a DM with your account's email address and username? We'll take a look backstage /RV https://t.co/ldFdZRiNAt","Why can't I login anymore? I have never been abroad. Help me, please.","Hey there, we're here to help! Could you send us a DM with your account's email address and username? We'll take a look backstage /RV",0
1869189,@SpotifyCares sure thing! Spotify version 1.0.65.320.gac7a8e02 | macOS Sierra 10.12.6. Keep up the good work! Super &lt;3 @115888,1869191,"@558306 Awesome, thanks for your kind words!  Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /TB",sure thing! Spotify version 1.0.65.320.gac7a8e02 | macOS Sierra 10.12.6. Keep up the good work! Super <3,"Awesome, thanks for your kind words! Does logging out > restarting the device > logging back in help? Keep us posted /TB",2
2349666,@115888 It's ridiculous that I cannot see who follows my original playlists. Can you explain why this feature isn't available?,2349664,@679167 2: add your support to the idea in our Community: https://t.co/rXH5HEx9hM /CP,It's ridiculous that I cannot see who follows my original playlists. Can you explain why this feature isn't available?,2: add your support to the idea in our Community: /CP,5
1823938,@115888 @SpotifyCares it's been over an hour and no response.  What's up? https://t.co/wl2wCy5xQd,1823937,@547510 Hey David! Apologies for the delay. Can you send us a DM with your account's username or email address? We'll take a look backstage /CE https://t.co/ldFdZRiNAt,it's been over an hour and no response. What's up?,Hey David! Apologies for the delay. Can you send us a DM with your account's username or email address? We'll take a look backstage /CE,0
2227255,Is anyone elses Spotify app slightly broken?It won’t play certain albums/playlists/artists + if it does it will only play 1 song then stop?,2227253,"@218471 Hey there! That doesn't sound good. What device, operating system, and Spotify version are you using? We'll lend a hand /MV",Is anyone elses Spotify app slightly broken?It won’t play certain albums/playlists/artists + if it does it will only play 1 song then stop?,"Hey there! That doesn't sound good. What device, operating system, and Spotify version are you using? We'll lend a hand /MV",6
948048,"@SpotifyCares Autoplay is not available on OSX, correct?",948047,@344834 Hey Christophe! What OS X and Spotify versions are you using? We'll check things out /AY,"Autoplay is not available on OSX, correct?",Hey Christophe! What OS X and Spotify versions are you using? We'll check things out /AY,0
1528100,"@SpotifyCares LOL. props for the creativity, thanks guys !",1528102,@474442 We're always here for you! Have a great weekend 🙂 /SP,"LOL. props for the creativity, thanks guys !",We're always here for you! Have a great weekend 🙂 /SP,8
2825208,"@SpotifyCares Hit play &amp; it stops. Anything from 1 to 3 secs. Working fine now. Does happen 2 to 4 times a week. Sorts itself in mins to an hour, as you keep checking. Using an HP Spectre x2 laptop (detachable) Windows 10. I've looked through Settings for 'search for updates' but to avail.",2825210,"@787069 Thanks for the info. Just to check, are you using a shared/public or private WiFi connection? If you're at home, can you restart your router? Let us know how everything plays out /WP","Hit play & it stops. Anything from 1 to 3 secs. Working fine now. Does happen 2 to 4 times a week. Sorts itself in mins to an hour, as you keep checking. Using an HP Spectre x2 laptop (detachable) Windows 10. I've looked through Settings for 'search for updates' but to avail.","Thanks for the info. Just to check, are you using a shared/public or private WiFi connection? If you're at home, can you restart your router? Let us know how everything plays out /WP",6
1348051,"@434358 @327793 ale jak to zrobić 😕
bo chodzi o to, że pomyliłam i wybrałam opcję dla studentów, a studentem to ja nie jestem i mi pobrało, a premki nie ma",1348050,"@434357 @434358 @327793 Hi there, we've replied to your DM! We'll continue helping out over there 🙂 /DQ","ale jak to zrobić 😕 bo chodzi o to, że pomyliłam i wybrałam opcję dla studentów, a studentem to ja nie jestem i mi pobrało, a premki nie ma","Hi there, we've replied to your DM! We'll continue helping out over there 🙂 /DQ",0
1736388,"@115888 doesn't work since yesterday with my audio's chromecast. Pbm is on Android &amp; IOs. Other apps work well like youtube, tunein, gmusic",1736386,"@524221 Hey, help's here! Can you let us know which Android and iOS version you're running on the devices that you're using to cast? /MA","doesn't work since yesterday with my audio's chromecast. Pbm is on Android & IOs. Other apps work well like youtube, tunein, gmusic","Hey, help's here! Can you let us know which Android and iOS version you're running on the devices that you're using to cast? /MA",0
2264792,"Shoutout to @SpotifyCares, their help was awesome and fast. 🤙 great service guys!",2264791,@659256 Thanks for the feedback! It's music to our ears 🎶 /AK,"Shoutout to , their help was awesome and fast. 🤙 great service guys!",Thanks for the feedback! It's music to our ears 🎶 /AK,0
1535909,@SpotifyCares Thanks I figured it out.,1535908,@476233 Fantastic news! Give us a shout if you need anything else; we're always here to help 🙂 /BH,Thanks I figured it out.,Fantastic news! Give us a shout if you need anything else; we're always here to help 🙂 /BH,8
1167965,@SpotifyCares That was a good read makes me want to learn more about @115888 where can I find more information,1167967,@394726 A good place to start would be https://t.co/VXCRMeVz4o. Are you looking for anything specific? /JX,That was a good read makes me want to learn more about where can I find more information,A good place to start would be Are you looking for anything specific? /JX,0
985875,@SpotifyCares Without it being able to work with voice controls on Android auto it's next to useless to me,985877,@147352 We understand how you feel. We'd like to look more into this. Can you DM us your account's username or email address? /AP https://t.co/ldFdZR1cbT,Without it being able to work with voice controls on Android auto it's next to useless to me,We understand how you feel. We'd like to look more into this. Can you DM us your account's username or email address? /AP,0
2916605,@SpotifyCares I think your web player is down. My web player won't play any music.,2916604,@807293 HI Aashti! Everything should be running smoothly now. Let us know if this is still happening /CE,I think your web player is down. My web player won't play any music.,HI Aashti! Everything should be running smoothly now. Let us know if this is still happening /CE,6
401762,@SpotifyCares just got an email from you that my email address was changed with you. I didn't change it + now I can't log in. Please advise,401761,@211012 Hi Brad! We’re sorry to hear that. Check out Step 2 at https://t.co/QHn3ok8y2n for what to do next /NJ,just got an email from you that my email address was changed with you. I didn't change it + now I can't log in. Please advise,Hi Brad! We’re sorry to hear that. Check out Step 2 at for what to do next /NJ,9
1793467,@SpotifyCares problem is I don't remember how I wrote my address since the format used in my city and the format used by Spotify are different,1793466,"@538959 Hey Gaston! We're here to help. Can you DM us your account's email address, as well as the member's? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt",problem is I don't remember how I wrote my address since the format used in my city and the format used by Spotify are different,"Hey Gaston! We're here to help. Can you DM us your account's email address, as well as the member's? We'll take a look under the hood /AN",0
2239775,Why doesn’t @115888 have Reputation yet?,2239774,"@653060 Hi Nicole! Taylor Swift's 'Reputation' isn't available to stream just yet. For now, check out the singles: https://t.co/3h0TnPWP0c /NY",Why doesn’t have Reputation yet?,"Hi Nicole! Taylor Swift's 'Reputation' isn't available to stream just yet. For now, check out the singles: /NY",0
147406,@SpotifyCares Okay thank you for checking.,147407,@149499 You're welcome! Let us know if you ever need us again. Have a great day 🙂 /WW,Okay thank you for checking.,You're welcome! Let us know if you ever need us again. Have a great day 🙂 /WW,3
2051672,"@SpotifyCares didn't realise my student Spotify had ran out because it was deleted from my calender somehow, do I cancel my sub then redo?",2051670,@606748 Hi Lauren! Could you send us your account's username or email address via DM? We'll take a look under the hood /LP https://t.co/ldFdZRiNAt,"didn't realise my student Spotify had ran out because it was deleted from my calender somehow, do I cancel my sub then redo?",Hi Lauren! Could you send us your account's username or email address via DM? We'll take a look under the hood /LP,2
89557,"@SpotifyCares Yes, completely removed and reinstalled both apps",89558,@135361 We've sent you a bit more info over DM /NG,"Yes, completely removed and reinstalled both apps",We've sent you a bit more info over DM /NG,0
575702,@SpotifyCares @147836 Finally able to send email address,575704,@255468 We've just replied to your DM 💚 /I,Finally able to send email address,We've just replied to your DM 💚 /I,9
1192385,Hey @SpotifyCares could you figure out why Lauren got charged this month and sort it out please? We’re all terribly concerned with this. https://t.co/CsRV21i6OJ,1192383,"@400255 Hey. We've checked backstage, and it appears everything has been sorted out. Thanks for the heads up! /AY",Hey could you figure out why Lauren got charged this month and sort it out please? We’re all terribly concerned with this.,"Hey. We've checked backstage, and it appears everything has been sorted out. Thanks for the heads up! /AY",0
2577804,@SpotifyCares I see you offer a Hulu deal with students... How come not a deal for other customers,2577803,@730878 Hi Richard! The Hulu bundle is available with the student discount. No worries - your feedback has been noted. We'll make sure to pass it on to the relevant folks /GT,I see you offer a Hulu deal with students... How come not a deal for other customers,Hi Richard! The Hulu bundle is available with the student discount. No worries - your feedback has been noted. We'll make sure to pass it on to the relevant folks /GT,0
306146,@SpotifyCares I don't want Spotify to load when I start up my computer. I changed the setting in settings but it still loads (Windows 10). I want to use Spotify but want to control when. Am a Groove user and will pay for premium if I can stop it.,306144,@189095 Hi Stephen! Can you let us know the exact Spotify version you're using? Did this happen after an update? We'll see what we can suggest /AU,I don't want Spotify to load when I start up my computer. I changed the setting in settings but it still loads (Windows 10). I want to use Spotify but want to control when. Am a Groove user and will pay for premium if I can stop it.,Hi Stephen! Can you let us know the exact Spotify version you're using? Did this happen after an update? We'll see what we can suggest /AU,2
2595616,@SpotifyCares can you give the option to scroll through the Popular songs? Switching from Napster and I liked this feature. https://t.co/AXMn7yqPS7,2595615,"@734951 Hi Angela! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /MT",can you give the option to scroll through the Popular songs? Switching from Napster and I liked this feature.,"Hi Angela! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /MT",5
800189,just stopped listening to music altogether because @115888's horror movie ads scare,800188,"@310669 Sorry, we didn't mean to scare you! We'll pass your feedback on to our Ads team /KM",just stopped listening to music altogether because 's horror movie ads scare,"Sorry, we didn't mean to scare you! We'll pass your feedback on to our Ads team /KM",5
2898323,@SpotifyCares hi! how can I change my payment due date? thanks!,2898322,"@270085 Hi Sasha! You can follow our guide at https://t.co/lACZUXGpnB on how to change your billing date. If there's anything else, just give us a shout /AU",hi! how can I change my payment due date? thanks!,"Hi Sasha! You can follow our guide at on how to change your billing date. If there's anything else, just give us a shout /AU",8
2852997,"@SpotifyCares I can't login, and it's saying CSRF token is invalid when I try and reset my password? What's happening! #help please DM me.",2852995,@768457 Hey there! Can you DM us your account's username and email address? We'll take a look backstage /SY https://t.co/ldFdZRiNAt,"I can't login, and it's saying CSRF token is invalid when I try and reset my password? What's happening! #help please DM me.",Hey there! Can you DM us your account's username and email address? We'll take a look backstage /SY,1
622878,I'm going to stop our @115888 family subscription because of the absolute garbage that Discover Weekly has turned into without offering the option of a reset of that list.,622877,"@267852 Hey Corine! Sorry to hear Discover Weekly hasn't been to your liking. It gets re-tuned every Monday. Your Discover Weekly should improve as it gets to know you. Check out &lt;inset Daily Mix, Fresh Finds, Release Radar&gt; in the meantime. Hope this helped /AL",I'm going to stop our family subscription because of the absolute garbage that Discover Weekly has turned into without offering the option of a reset of that list.,"Hey Corine! Sorry to hear Discover Weekly hasn't been to your liking. It gets re-tuned every Monday. Your Discover Weekly should improve as it gets to know you. Check out <inset Daily Mix, Fresh Finds, Release Radar> in the meantime. Hope this helped /AL",1
276967,"@SpotifyCares Even as I keep listening to the tracks, the ones near the bottom never become more readable, nor do any more songs show up in the list",276965,"@171765 We understand. Just to clarify, as you approach the bottom of the visible list more suggested songs will be loaded in to your Daily Mix /TY","Even as I keep listening to the tracks, the ones near the bottom never become more readable, nor do any more songs show up in the list","We understand. Just to clarify, as you approach the bottom of the visible list more suggested songs will be loaded in to your Daily Mix /TY",5
683201,@SpotifyCares My device is Samsung j7 android marshmallow version 6.0 I guess,683202,"@283047 Got it. Can you also let us know the Spotify version you’re using? To get the Spotify version on your device, tap on Your Library &gt; Settings &gt; About /RC",My device is Samsung j7 android marshmallow version 6.0 I guess,"Got it. Can you also let us know the Spotify version you’re using? To get the Spotify version on your device, tap on Your Library > Settings > About /RC",0
1980044,"@SpotifyCares Will do. Am in bed right now, as an in the UK, but will do as soon as I can. Thank you!",1980045,"@182222 You're welcome, and sounds like a great plan! Don't worry, we'll be waiting for your reply /ME","Will do. Am in bed right now, as an in the UK, but will do as soon as I can. Thank you!","You're welcome, and sounds like a great plan! Don't worry, we'll be waiting for your reply /ME",3
38971,@SpotifyCares You guys mixed up songs. Breezeblocks by Alt-J has been replaced with their other song Fitzpleasure. Both play the same song!,38968,@124511 Hey Angie! Can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll check it out /SY,You guys mixed up songs. Breezeblocks by Alt-J has been replaced with their other song Fitzpleasure. Both play the same song!,Hey Angie! Can you send us the Song Link? Just tap the three dots > Share > Copy Link. We'll check it out /SY,6
2131426,@115888 should add an option to be able to add our own personal files/songs to our playlists when we pay for premium,2131425,@627283 Hi Damian! You can add your local files to your playlists. More info here: https://t.co/SgMwFS1ONz. Hope this helps /XF,should add an option to be able to add our own personal files/songs to our playlists when we pay for premium,Hi Damian! You can add your local files to your playlists. More info here: Hope this helps /XF,5
2275515,But why aren’t The Hex girls on @115888,2275514,"@661845 Hey there! Fingers crossed we'll be able to have them soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /MO",But why aren’t The Hex girls on,"Hey there! Fingers crossed we'll be able to have them soon, but there's info about Spotify content here: /MO",0
2095636,"Hey @115888 why can't I play any songs from @2328 ? My Tuesday just isn't the same without ""Feeling Good""",2095635,"@619113 Hi there! Is the issue happening on all of his tracks? Also, can you DM us your account's username or email address? /JM https://t.co/ldFdZRiNAt","Hey why can't I play any songs from ? My Tuesday just isn't the same without ""Feeling Good""","Hi there! Is the issue happening on all of his tracks? Also, can you DM us your account's username or email address? /JM",6
2973971,@SpotifyCares I was wondering what are the chances of Spotify adding King Crimson’s discography/studio albums.,2973970,@820208 Hey there! We've just sent you a DM /NS,I was wondering what are the chances of Spotify adding King Crimson’s discography/studio albums.,Hey there! We've just sent you a DM /NS,2
315355,@115888  บัคลบเพลงที่Download ทิ้งหลายรอบละ ทั้งในมือถือกับ PC แม่มต้องเสียเวลาโหลด 500 กว่าเพลงใหม่อีก,315353,"@191285 Hey! We can help out in English via Twitter, but we also have Thai support via email at https://t.co/ZgU70TbP8M /MU",บัคลบเพลงที่Download ทิ้งหลายรอบละ ทั้งในมือถือกับ PC แม่มต้องเสียเวลาโหลด 500 กว่าเพลงใหม่อีก,"Hey! We can help out in English via Twitter, but we also have Thai support via email at /MU",0
1922620,@115888 you feelin strong? Auto play that Andy Grammar song that’s on 0 of my playlists one more time,1922619,"@572361 Hi Nelson! To reduce the number of Suggested Tracks you get, try adding more artists into your playlists. Hope this info helps /DR",you feelin strong? Auto play that Andy Grammar song that’s on 0 of my playlists one more time,"Hi Nelson! To reduce the number of Suggested Tracks you get, try adding more artists into your playlists. Hope this info helps /DR",6
1234868,@115888 i already pay for hulu  can i get spotify premium too if im not a student?,1234867,"@409636 Hi Deron. Don't worry, help's here. Can you DM us your username or email address so we can check? /JU https://t.co/ldFdZRiNAt",i already pay for hulu can i get spotify premium too if im not a student?,"Hi Deron. Don't worry, help's here. Can you DM us your username or email address so we can check? /JU",2
599468,also when is the day going to come when you can search by label on @116130,599467,"@262209 Hi there! Search results are based on popularity. No worries, we’ll get your feedback and suggestion passed onto the right team. /PB",also when is the day going to come when you can search by label on,"Hi there! Search results are based on popularity. No worries, we’ll get your feedback and suggestion passed onto the right team. /PB",0
606297,"@SpotifyCares Samsung Galaxy S7 using Android 7.0. I just updated my app today and tried uninstalling and reinstalling, so it is the most recent version",606296,@264090 Got it. Can you fire over your account's email address or username? We'll take a look backstage /PB,"Samsung Galaxy S7 using Android 7.0. I just updated my app today and tried uninstalling and reinstalling, so it is the most recent version",Got it. Can you fire over your account's email address or username? We'll take a look backstage /PB,0
704798,@SpotifyCares I just updated my payment info why did it charge my card twice for my student account😪,704797,"@288447 Hey there, that's not cool! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK https://t.co/ldFdZRiNAt",I just updated my payment info why did it charge my card twice for my student account😪,"Hey there, that's not cool! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK",9
2063675,@117153 I need help DM Asap 😭,2063674,"@379995 Hey Trav, help's here! Can you DM us your account's email address and username as well as some details about what's happening? /MQ https://t.co/ldFdZRiNAt",I need help DM Asap 😭,"Hey Trav, help's here! Can you DM us your account's email address and username as well as some details about what's happening? /MQ",0
2560580,@115888 When will the app be updated to take advantage of the iPhone X screen?,2560579,@199822 Hey Mike! We understand and we’re working on it as we speak. Be sure to stay tuned /CG,When will the app be updated to take advantage of the iPhone X screen?,Hey Mike! We understand and we’re working on it as we speak. Be sure to stay tuned /CG,0
658163,"@SpotifyCares Well, it is fixed now. Thank you.",658162,@276696 No worries! Just give us a shout if you need us again. We're... https://t.co/zOXI69QSqg 🙂 /CG,"Well, it is fixed now. Thank you.",No worries! Just give us a shout if you need us again. We're... 🙂 /CG,3
803201,"@SpotifyCares also, I tried to reset my password and the link you sent me isn't valid...",803200,"@311397 Hey there, help's here! Can you DM us your account's username and email address? We'll take a look backstage /TF","also, I tried to reset my password and the link you sent me isn't valid...","Hey there, help's here! Can you DM us your account's username and email address? We'll take a look backstage /TF",0
1043579,Hey @115888 need the app to update for iPhone X,1043578,"@366782 Hey there! We understand - we’re working on it as we speak. Stay tuned. For anything else, let us know /GU",Hey need the app to update for iPhone X,"Hey there! We understand - we’re working on it as we speak. Stay tuned. For anything else, let us know /GU",0
1110974,@SpotifyCares I need help!!!! I bought an ITunes card and wanted to buy Spotify premium with it. I don’t know how to? Anyone help?????,1110973,@382209 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /NQ,I need help!!!! I bought an ITunes card and wanted to buy Spotify premium with it. I don’t know how to? Anyone help?????,Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /NQ,2
2286590,@SpotifyCares Voted. &amp; I get that 10k+ users are less than 1%. I disagree that solving the 1% problem in this case would compromise the 99%. @323679,2286589,"@664409 We appreciate your feedback! Don't worry, the relevant folks have their eye on this, and we'll definitely pass your comments on ✌️ /GS",Voted. & I get that 10k+ users are less than 1%. I disagree that solving the 1% problem in this case would compromise the 99%.,"We appreciate your feedback! Don't worry, the relevant folks have their eye on this, and we'll definitely pass your comments on ✌️ /GS",0
2910943,@115888 Hey I’m getting a bit desperate now - have a new phone but don’t remember my email/username for my premium account! Help?,2910942,"@805851 Hey Sophie! Don't worry, we'll help out. We'd like to share more info with you. Can you send us a DM instead? /DQ https://t.co/ldFdZRiNAt",Hey I’m getting a bit desperate now - have a new phone but don’t remember my email/username for my premium account! Help?,"Hey Sophie! Don't worry, we'll help out. We'd like to share more info with you. Can you send us a DM instead? /DQ",9
2432999,"@SpotifyCares Is there an issue with streaming right now?  I'm getting the ""Can't play the current song"" error no matter what I try to play, on desktop client and mobile app",2433000,"@698239 1: Hey! Can you let us know the device, OS, and Spotify version you’re using? Also, can you try logging out, restarting the app, then...","Is there an issue with streaming right now? I'm getting the ""Can't play the current song"" error no matter what I try to play, on desktop client and mobile app","1: Hey! Can you let us know the device, OS, and Spotify version you’re using? Also, can you try logging out, restarting the app, then...",6
1103926,Can someone explain to me why @115888 says common problem by @47615 is explicit?👀,1103925,@380510 Hey there! We present the music as to how it was submitted to us by the label/distributor. Hope this clears things up /LO,Can someone explain to me why says common problem by is explicit?👀,Hey there! We present the music as to how it was submitted to us by the label/distributor. Hope this clears things up /LO,0
2942705,spotify needs an option to block certain artists so you never have to hear them on random playlists @115888,2942704,"@813001 Hey, we can see how that’d be useful! You can vote for the official idea here: https://t.co/71dsLrmUvO /JM",spotify needs an option to block certain artists so you never have to hear them on random playlists,"Hey, we can see how that’d be useful! You can vote for the official idea here: /JM",0
716685,"@SpotifyCares I feel like a dork, but I just turned my phone on and off again and now it works 😂",716684,"@291536 No worries! If you need us again, just... https://t.co/AUc7DGJpgF /RV","I feel like a dork, but I just turned my phone on and off again and now it works 😂","No worries! If you need us again, just... /RV",5
1593663,"@SpotifyCares Factory reset the several times, connected it to diffrent networks, unplugged it. Slackerradio works perfect. Ive done everything i can do",1593666,"@163532 1: We understand how you feel. Do you have available firmware updates for your Chromecast Audio? If so, installing them can help.","Factory reset the several times, connected it to diffrent networks, unplugged it. Slackerradio works perfect. Ive done everything i can do","1: We understand how you feel. Do you have available firmware updates for your Chromecast Audio? If so, installing them can help.",0
283245,@SpotifyCares Ok. https://t.co/cZdR96mni7 is not the same artist as https://t.co/CfWxMbUau9,283246,@183478 Alright. We've passed this on too. Great detective work! https://t.co/LpsmyUtme0 /AY,Ok. is not the same artist as,Alright. We've passed this on too. Great detective work! /AY,0
142170,"@SpotifyCares yes. if i close the app it will stop the music, snapchat will stop it, and text messages will also stop.",142169,@148080 Got it. Let's try reinstalling Spotify following these steps:https://t.co/3FU57oyTNJ. Let us know how it goes /JI,"yes. if i close the app it will stop the music, snapchat will stop it, and text messages will also stop.",Got it. Let's try reinstalling Spotify following these steps: Let us know how it goes /JI,5
1752914,@SpotifyCares works fine on MacOS on the same network https://t.co/vcc3MlkxUL,1752915,@528047 Thanks for sending that over! We're currently looking into this at the moment. Hopefully we'll have a fix soon /CG,works fine on MacOS on the same network,Thanks for sending that over! We're currently looking into this at the moment. Hopefully we'll have a fix soon /CG,0
244335,@SpotifyCares No tried it a dozen times. Even uninstall it and reinstalled it multiple times,244336,"@174039 Thanks for letting us know. Does it happen over 3G/4G, WiFi, or both? /SY",No tried it a dozen times. Even uninstall it and reinstalled it multiple times,"Thanks for letting us know. Does it happen over 3G/4G, WiFi, or both? /SY",0
1521359,"@SpotifyCares thanks for caring !! Yes, I tried that too.. it starts with this view.... https://t.co/H4Mgvd7xTy https://t.co/UmGUuTV24U",1521361,"@472890 Sure, we're always here to help! Does logging out, restarting your device, and logging back in make any difference at all? /JE","thanks for caring !! Yes, I tried that too.. it starts with this view....","Sure, we're always here to help! Does logging out, restarting your device, and logging back in make any difference at all? /JE",8
147378,@115888 Whhhhaattt ? My library isn't unlimited ?? https://t.co/AgjVsgpfZi,147377,@149487 Hi Michelle! There's currently a 10k limit in Your Music (Songs + Albums + Artists). More info here: https://t.co/59ABtm5Ftl /AU,Whhhhaattt ? My library isn't unlimited ??,Hi Michelle! There's currently a 10k limit in Your Music (Songs + Albums + Artists). More info here: /AU,5
1821111,just kidding I reinstalled spotify &amp; it is fixed 😂,1821110,"@546725 Hey there, sorry for the delay. We're glad that worked for you! If you ever need anything else, just shout and we'll come running 🏃 /JX",just kidding I reinstalled spotify & it is fixed 😂,"Hey there, sorry for the delay. We're glad that worked for you! If you ever need anything else, just shout and we'll come running 🏃 /JX",2
126899,@115888 Why i cant use my topup to buy the premium?,700442,@287164 Hi there! We've just replied to your DM. Let's continue chatting there 🙂 /JP,Why i cant use my topup to buy the premium?,Hi there! We've just replied to your DM. Let's continue chatting there 🙂 /JP,7
1942585,"@SpotifyCares it seems that my account has been hacked, got an email address change notification and it wasn't me who did it...how do I fix?",1942584,"@577618 Hey, that's not cool! Could you send us a DM with your account's email address or username? We'll take a look backstage /CH https://t.co/ldFdZRiNAt","it seems that my account has been hacked, got an email address change notification and it wasn't me who did it...how do I fix?","Hey, that's not cool! Could you send us a DM with your account's email address or username? We'll take a look backstage /CH",9
2175400,@115888 You have SCANDAL but sadly not their best album yellow available in Germany :-(,2175399,"@637762 Hi there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /DV",You have SCANDAL but sadly not their best album yellow available in Germany :-(,"Hi there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /DV",4
2031077,@SpotifyCares What's the point of even paying for Premium if music is not going to be readily available for offline listening?,2031076,@147346 Hey. Sorry to hear this has happened again. Our tech team are still on the case as we speak. We'll pass on an update once we have one /K,What's the point of even paying for Premium if music is not going to be readily available for offline listening?,Hey. Sorry to hear this has happened again. Our tech team are still on the case as we speak. We'll pass on an update once we have one /K,5
1868960,@115888 please bring back Julion Alvarez's music. I want to cry to his playlists on my way to work. 😭,1868959,@558248 Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /RA,please bring back Julion Alvarez's music. I want to cry to his playlists on my way to work. 😭,Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /RA,5
1420742,@SpotifyCares  My son can't verify his address on our family account. He's at college right now.  Please help!  I'm doctorjonms,1420741,"@450299 Hi Jon. Don't worry, help's here. Can you DM us either his username or email address so we can check? /JU https://t.co/ldFdZRiNAt",My son can't verify his address on our family account. He's at college right now. Please help! I'm doctorjonms,"Hi Jon. Don't worry, help's here. Can you DM us either his username or email address so we can check? /JU",9
2523560,"@SpotifyCares Been there, done that my friend !
Still clueless and incapable of preventing that from happening again and again...",2523562,"@718650 Just to confirm, have you already gotten in touch with someone from our Chat team? If not, we'd suggest heading to https://t.co/EQsHGd5NCy &gt; selecting Logging in &gt; I can't log in to Spotify &gt; I STILL NEED HELP. They should be able to help with this /RH","Been there, done that my friend ! Still clueless and incapable of preventing that from happening again and again...","Just to confirm, have you already gotten in touch with someone from our Chat team? If not, we'd suggest heading to > selecting Logging in > I can't log in to Spotify > I STILL NEED HELP. They should be able to help with this /RH",0
689531,@SpotifyCares #boycottSpotify x lol jkz x lysm 💘,689532,@284768 We love you too! https://t.co/9uk1eBP2u1 /PB,#boycottSpotify x lol jkz x lysm 💘,We love you too! /PB,0
203097,@115888 @116130 @SpotifyCares Any reason why this keeps happening? I have refreshed the page! https://t.co/jw3U3Bmlso,203096,"@164060 Hey Nick, that's not cool! Can you try using a private or incognito window to see if that helps? Let us know how it goes /JE",Any reason why this keeps happening? I have refreshed the page!,"Hey Nick, that's not cool! Can you try using a private or incognito window to see if that helps? Let us know how it goes /JE",0
2042468,"@SpotifyCares Main problems: playlists aren't available, there tends to be glitching with the keyboard when searching, and you can't repeat one song.",2042470,"@603968 2: As for the other issues, does reinstalling the app make any difference? /KB","Main problems: playlists aren't available, there tends to be glitching with the keyboard when searching, and you can't repeat one song.","2: As for the other issues, does reinstalling the app make any difference? /KB",6
2289779,"@117153 i have a charge in my debit card but my premium service isnt’ available yet, can u help me???",2289778,@665204 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,"i have a charge in my debit card but my premium service isnt’ available yet, can u help me???",Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ,7
