text,intent
Good day Spotify Cares! Why is it that my behind the lyrics isn't working? Im on a premium family account. Hope you can help me regarding this concern. Thanks!,Family_Student_Plan
"if your app crashes on my phone and forces me to redownload my entire library one more time, I will switch to Apple Music. Third time I’ve had to do this in a matter of a couple months.",App_Technical
"I updated my payment info, you guys charged me but I’m still getting notifications that I’m gonna lose my premium ☹️",Payment_Refund
y'all charged me the regular monthly rate since my student discount just experienced? Can my broke ass get the 5$ diff. back?,Family_Student_Plan
meant charged. Refund what I was charged,Payment_Refund
"hi i already have spotify premium but i’d like to get the student discount, but when i go to change my plan it doesn’t allow paypal as a payment option. pls help",Family_Student_Plan
can you make a shuffle all for your entire database?,Playback_Issue
"What? Not your data, your music database. Are we on the same page? 100% Shuffle All",Playback_Issue
yo shoutout to 🙏🏾 🙏🏾🙏🏾fixed my problems with signing up for the family plan within an hour and all through me just sending them a DM #TakeNotesApple #CustomerServiceForDays,Family_Student_Plan
"dear spotify,i was downgraded from premium family plan to free subscription. i m the only one who’s experiencing dis in d fam. they tried inviting me back i even made a new acc but still cant join the fam plan. does this mean they secretly don’t want me in the fam or...?",Family_Student_Plan
"Hi, I have premium spotify subscription wtih FIDO which is expiring Nov 21, 2017 as shown on the FIDO webpage. But when I logged into my spotify account, the status listed ""FREE"" since Nov 10, 2017. Why i1s that? I still have 11 days to go till it expired.",Premium_Subscription
So I tried to add to my and I don’t see the option can someone explain this too me? I want to add my music on my profile. I don’t see it.,Music_Content
Apparently I can't screenshot an app on so here are pics from my phone. These are the three tabs I see when searching. Hoping for an artist tab so I can shuffle all their music.,Playback_Issue
"No matter how many times I change my Facebook and Spotify passwords, my account keeps getting hacked and I have no idea what else to do. I’ve had to cancel premium to avoid potential credit theft... I’m at a loss.",Account_Security
on my desktop says offline for 2 days but I️ have WiFi and it’s not checked for offline under file. Even uninstalled and reinstalled.....,Downloads_Offline
i hate spotify so much like i am trying to listen to nialls album and it keeps putting different songs on shuffle,Playback_Issue
Hey What’s the deal with wiping all the downloaded albums from my iPhone? No offline tunes for my commute yesterday ☹️,Downloads_Offline
I lost connection with support last night mid chat & now can't login or contact support in any other way-can you get in touch?,Login_Issue
Why doesn't the code for Premium family get accepted on my sons account?,Family_Student_Plan
"Btw, u still have some songs missing from 's Take Me Home Album! Wanna say something about it?!",Music_Content
is there any way I can ban from coming up on my shuffle? I can't take it any more. It's like every 3 songs.,Playback_Issue
I have nus card but can't get the student discount because I need a unidays? Im a mature student and they dont give us the .ac email address 😥,Family_Student_Plan
It's been a while now since I can't log in to my Spotify account. It's about 2 months now. Can y'all help me out?,Login_Issue
please add lovelyz new album,Feature_Request
can you make your Spotify a student premium account with a NUS cards rather than a Uni Days account?,Family_Student_Plan
any reason why I see my family plan was paid for this month but I'm seeing/hearing ads? Could we please rectify this?,Family_Student_Plan
"why'd I get charged twice this month, once for normal 10 second for 15",Payment_Refund
someone has hacked my account and replaced my albums with Mexican stuff I've never heard of. Help quickly please! I have 10 years of playlists on here,Account_Security
I was charged for a premium subscription but do not have access to premium feature,Payment_Refund
"also.. if you can't recognize your own links what i wrote in first tweet and i have to dig links for you, that is called amateurism... ""album/10T9Ym4PQ28poilOtoUT7O"" ""artist/55Of1EYV7uMJ7VDBG2TpxA"" there is only missing but those links are correct",Music_Content
hey! was rejected in spotoify premium for students but i'm still charged. please give me a refund as i have not been granted premium account.,Payment_Refund
I work with one or two people. The kitchen is next door to the cafe. I just want to make sure i am not breaking any rules as we have just found out we cant play the radio.,Playback_Issue
"Dear please add a function where you can sort by an artists newest released song, not just albums or singles...",Music_Content
"It pisses me off seeing all of my downloads disappear. Used the app before I went to bed, tried to use it on my way to work and it had logged me out. Removed all my downloads so everything had to be re-downloaded. It has happened several times. And shuffle STILL DOES NOT SHUFFLE.",Playback_Issue
I downloaded some playlists to listen offline last week & it still worked just a couple days ago but today I found out that the playlists were no longer downloaded.I had to go online & download them again. Its happened a few times now.Is it supposed to be like that?,Downloads_Offline
Hi how can I change to a student premium account from my regular premium account? You're great x,Family_Student_Plan
Dear . I would like a feature to add a song to my playlists at the beginning in stead of at the end. Is it on your backlog?,Music_Content
"Fingers crossed for sure. It's some pretty obscure content, honestly. You have most of the artists, but certain albums are missing. The Explorers score by Jerry Goldsmith, for example. Here's a full list. A lot is missing from the catalog",Music_Content
"Hi, my email isn't working for student discount, keeps saying it's already in use when it isnt.",Family_Student_Plan
yo can y’all help me with this family plan? Every time I try to add a member it won’t let me redeem them,Family_Student_Plan
"hello, I've been told to contact you by to request a refund as I'm being billed twice by Spotify. I told EE when my first bill was produced to remove the charge but they haven't. Can I have a refund for the 13 months I've been paying via my phone bill please?",Payment_Refund
"realized last night I'm getting double charged on my account for two diffrent premium accounts. I'm not sure how this happened but iv been paying for months now, I have access to the account I use but I don't know how to gain access to this other account to cancle",Payment_Refund
"my current email address (__email__). I would like to close both accounts and open a new, student premium account with my current email (__email__). I hope that all makes sense. Thanks for your help!",Family_Student_Plan
can you add JLo's song Amor Amor Amor to this playlist,Music_Content
"a new Release with a song of mine Jay Holler ""Wir sind frei"" doubbled my profile on Spotify. Please add the Song ""Wir sind frei"" to my old profile and delete the other ✌️",Music_Content
Hey! I avail your student discount offer and my account wasn't still premium. Please help.,Family_Student_Plan
i paid 3 times into premium subscription and still i’m in free mode. please fix this as soon as possible,Premium_Subscription
Why do you continue to ignore this most popular feature request?!?,Feature_Request
OMG really!! Can I still get student premium if I already am on the regular premium one? Please!!!! Pretty Please!!!,Family_Student_Plan
i’ve been charged twice this month for premium???,Payment_Refund
updated to today’s version and the app just crashes on my X. sucks.,App_Technical
HELP! My account has been hacked and now the email address has been changed so I can’t reset the password.,Account_Security
"Hey , I'm trying to update my billing info and when I hit get premium, it's only giving me the option to get the family plan that I do not need. Help a girl out before I switch to 🙃🙃🙃",Family_Student_Plan
"my friend signed up for premium, deducted the $4.99 but she’s still on the free account, it won’t let her go premium",Premium_Subscription
Your family plan for premium users doesn't work! Please fix asap!,Family_Student_Plan
"Hello, I ran out of the student discount, and it says I can reapply, but will not let me. Please help.",Family_Student_Plan
ares I’m having a problems adding family members to my premium family account. Could I have some help please. I don’t want to have to cancel.,Family_Student_Plan
I am trying to enable the student discount on my account. Can you help me out?,Family_Student_Plan
"Spotify replaced shuffle and repeat buttons with thumbs up and thumbs down...wtf. please bring those buttons back, this is dumb.",Playback_Issue
"every time I turn phone off all downloads disappear, have followed online advice, clearing cache, removing offline devices, uninstalling and installing, have now formatted sd card and tried again to no avail. Service is poor",Downloads_Offline
"Is there an issue with streaming right now? I'm getting the ""Can't play the current song"" error no matter what I try to play, on desktop client and mobile app",Playback_Issue
i wanna listen to reputation so bad can they please just put it on spotify already,Music_Content
"just signed up for the student premium, took money out of my account but it is not premium.",Family_Student_Plan
Have problems with invite for family member not working,Family_Student_Plan
"Have as part of my contract but won’t let me select a song can only shuffle, shouldn’t I have full access?",Playback_Issue
I already paid for premium account but why my account is still free ?,Premium_Subscription
"when on an artists' Spotify page, why isn't there an option for seeing a big list of all songs by that artist? I have to either trawl though loads of albums to find a song or search for each song individually! Such a basic feature and it's missing - very annoying! #Help",Music_Content
why have I been getting charged twice a month from you guys? :/,Payment_Refund
I have now had my account compromised for the 4th time in 2 weeks. Can you please give me an idea on what I am supposed to do? I have changed passwords 3 times and I'm still having all my saved music deleted and someone listening on a tablet somewhere...,Account_Security
Hi I have a premium account as part of my bundle. I'd like to have premium family but am not sure if it's possible due to the account type I have. Can you advise? Thx,Family_Student_Plan
my account has been hacked and I need your help?! How can you not have a contact number 🤦🏾‍♂️😡,Account_Security
Feature Request: Make it easy to separate singles from albums in new releases.,Feature_Request
"Hello, there is a song that seems to not be there on the app and i was wondering if there was anyway that you would be able to add it in. The song is called Everything's Alright from the game to the moon and hopfully the cover by Laura Shigihara.",Music_Content
as a heads up. The colour change in the shuffle symbol is very difficult to see when colourblind with an iPhone on night shift,Playback_Issue
"Additionally, it could provide metric on discover weekly 'success' via song retention. e.g. how many of the 30 songs are users 'keeping' per month? Will vote, ty.",Music_Content
"Been paying for for almost FOURYEARS now! Y’all really playing games... like what even made you allow 3,333 songs to be downloaded for offline play!?",Downloads_Offline
how can i get a refund? You charged me $9.99 for premium when I am still a student and registered as a student 2 years ago?,Payment_Refund
I think my damn account was hacked... Tf,Account_Security
. Been trying to add my dad on my Spotify premium since yesterday. I might just switch to Apple Music. .,Music_Content
"""When you download to the additional device, the device with the earliest downloads will be automatically removed from the Offline devices list...."" Huh?? So your most cherished collection on your most used device??? #crazy",Downloads_Offline
"- account compromised, got all reset now but lost all my playlists. looks like duplicate account was canceled. any way to retrieve ?",Account_Security
Looks like my Spotify got hacked and email changed. How do I regain access?,Account_Security
I'm paying for Premium but I can't play music offline????,Downloads_Offline
needs to stop playing around and put Julion Alvarez back on Spotify. I’m tired of having to go to for his music 😂,Music_Content
Hello & - when will we get the playlist folder shuffle back to iOS version?,Playback_Issue
Spotify stops playing music every time I open a picture on twitter now. I can't do this,Playback_Issue
Hi. I bought student premium today. I sing with fb. I check my bank account everything is fine.But I'cant still use it.,Family_Student_Plan
"Hi, I can't join Premium Family - got kicked out last time, got invited again and try to fix the address. Still not working. help",Family_Student_Plan
"Now when I try to create a new account with my facebook login, it says ""Oops! Something went wrong, please try again or check out our help area"" and I can't login with it either. So it's useless, even though it's a different email than the work acct? Plz.. help me I keep Premium.",Login_Issue
"I tried to update my payment info through the app and it says ""Oops something went wrong"" but I got charged anyway. Tried it again from the browser and the same thing happened. So now I've been charged twice and still have no access to Hulu.",Payment_Refund
"Hey, I accidentally purchased two student discount accounts and I was wondering if I could get my money back",Family_Student_Plan
"hi help pls, every time I️ try to update my payment details for premium, it makes me register for the student discount & I’m not a student, so it gets rejected every time and then my card details aren’t saved. 😒 (also why don’t y’all have a phone support line)",Family_Student_Plan
I just added Premium Family and added my son. He was previously on his own acct. How do I ensure I do not get double-billed?,Family_Student_Plan
"So my Spotify got hacked. And by creating playlist me and the New ""buyer"" communicated. Turns out he paid 5$ for unlimited access to my account. Plz explain this??",Account_Security
shuffle play isn’t working on mobile. Also my discover weekly is the same as last week. Any thoughts?,Playback_Issue
"Hello, I was wondering if I could get a refund on this times payment that I recently submitted? I decided to switch over all of my music and go to Apple Music instead and just use the free since the features weren't being used much",Payment_Refund
Hey! Love the Touch Bar you guys did for Macbooks. 1 feature request though: Could we get song/artist inside the progress bar?,Feature_Request
"how about for me and only me, you allow 6,666 offline songs? ill put the little purple devil homie emoji in my profile as a shoutout to you guys",Downloads_Offline
"Spotify is a pain in the ass. It takes all my storage phone space even if I don't save any playlists for offline. The cache is keeping growing every day, its like 3,3GO now...Ridiculous. Im about to switch...Any solutions ?",Downloads_Offline
"Thank you, I got it. I had to scroll up for it to appear. Maybe have it fixed under the Shuffle button?",Playback_Issue
Why can't I add a song to my playlist,Music_Content
No error messages. The playlist I choose is just highlighted and stays that way. It doesn't add the song,Music_Content
- App not working when trying to sign in! What’s going on??!,App_Technical
"each update removes the songs I had available for offline, if they were only saved and not in a playlist. I then have to manually download each one from memory.",Downloads_Offline
__email__ i was charged 4 times for the student discount ? theyre are pending will i get my money back? or not be charged for three of the four?,Family_Student_Plan
"ok now I'm on premium but I got charged twice because I tried to subscribe again, not knowing I was supposed to wait for an email to complete the process. I need a refund",Payment_Refund
my spotify crashes like 20 seconds into every song i play can u reply to my dm?,App_Technical
what is going on. Cannot login. I am premium user not able to use your Services.,Login_Issue
"kamu suka dengerin musik di spotify???? Dengerin offline harus gonta ganti akun tiap minggu???? Yukkkk beli akun premium di akuu 1 bulan 3 bulan 6 bulan 12 bulan Yuk order boleh tanyw"" dulu WA 0859-5962-2112",Downloads_Offline
"As much as I love , it's time for me to move on. I'm paying for a service I can't use cause the app crashes my computer. Shame.",App_Technical
"look , I know I’m not premium, but if I shuffle I want to hear and not some other guy OK?",Playback_Issue
"hi, i think my account got hacked. i sometimes found playlist NOT created by me and i see unkown devices in my list. what should i do? i logged out from every device but it didnt work",Account_Security
"Why is Spotify's default mode for playing playlists on the iOS app ""Shuffle"" (there's a giant green button)? I don't like hearing my Operas in random order!",Playback_Issue
"have really, really annoyed me. Cannot re-apply the student discount to the same account. Accusing me of using it elsewhere, when I haven't. I know it was used on that account - I am not stupid.",Family_Student_Plan
"shuffle & repeat keeps coming on by itself, anything I can do? iPhone 6s+, iOS 10.3.3, Spotify 8.4.27",Playback_Issue
"Still doing it. I open the app, set a song playing from a playlist and it's set to shuffle and repeat once.",Playback_Issue
"hi , how about adding a feature in playlist management? So that when I have skipped a song twice/thrice, it will be automatically removed from that playlist. Or maybe you've got it already? if so, please inform me. thank you! just an idea from a hopeful customer.",Music_Content
I cant remember any details to my premium account and cant log in or change password.,Login_Issue
my account (ccdap) has been hacked!,Account_Security
"why do I have to re-download all my albums ? Also, why can’t I no longer access my green checked items offline Lastly, do u still want me to pay premium?",Downloads_Offline
Is there a way to filter by downloads/offline in a playlist?,Downloads_Offline
"for the family plan on Spotify should there not be more than 3 devices to listen offline? That is, we are 5 but only 3 can, because afterwards it is deleted from one so that another can listen offline",Family_Student_Plan
Why do I see a pattern in 's there 'shuffle' play? It doesn't seem that random to me anymore. And it keeps happening ... #spotify #music,Playback_Issue
why is the sound quality so shitty even in high quality premium service? you could at least let us reach HQ music when we download songs with offline music storage service.,Downloads_Offline
"Hi, I have an invite for family plan, when i tried to accept that invite spotify says ""Oops! Something went wrong, please try again."" I can't use my premium for ~2 weeks.",Family_Student_Plan
all my saved music has been deleted for the second time in 2 weeks. Why is this happening? Can’t listen offline.,Downloads_Offline
"I’m a family plan member, how come when my wife is on it boots me off? It never used to.",Family_Student_Plan
"If I cancel a premium account originated through iTunes and resubscribe under a new family plan, will I retain my playlists?",Family_Student_Plan
Bitch why do my songs get removed from offline randomly? Very inconvienient when I'm not around Wi-Fi and wanna fucking listen,Downloads_Offline
"if i sign up for the student discount again, will i be billed twice next time? or do i need to cancel my subscription first?",Family_Student_Plan
"Hey Quick question. Are you guys going to put ""Wicker chair"" by back on Spotify?",Music_Content
my account has been hacked please help,Account_Security
can you please add a search within the music library and within playlists...like ASAP,Music_Content
"I'm having trouble adding a family member to my Family Plan, the link goes to an ""Something's wrong, try again"" error, help me",Family_Student_Plan
"I can't log in on mobile app. When I do, screen becomes dark and that's it. No screen whatsoever. Please tell me what to do.",Login_Issue
i need help with my family plan. who can i talk to?,Family_Student_Plan
"hi team, keen to try premium with a view to getting premium family. Are you doing 30 day trials, please? (AKA save me from HMV this Christmas 😉🤣)",Family_Student_Plan
"It’s really annoying that I pay for a premium membership so that I can download songs to play offline, then your app deletes all my downloads. Over and over and over again, no matter how many times I save an album or song.",Downloads_Offline
"we keep getting ""can't play current song"" error and then it works again. We have tried all online suggestions. Would appreciate any help",Playback_Issue
"My music stops playing randomly in the middle of a song. The only way to prevent this if i️ stay on the spotify app. Can you fix this for me, i’ve had this problem for a few week.",Playback_Issue
Hi - where might I find the ‘shuffle entire library’ button?,Playback_Issue
I want to bring my son in on my spotify so a family plan. The phone is registered to my address but he is away at University. Can I do that?,Family_Student_Plan
I literally just want to cancel my account. I can't cancel it because I can't login because I deactivated my facebook account. I can no longer reactivate my facebook so I'm stuck paying for a service I can't use. Please help me cancel my premium account.,Login_Issue
You overcharged me for my premium promo. 9.99 instead of .99CAD.,Payment_Refund
"can't login with my premium account on android system, says that experiencing problem",Login_Issue
hey guys i applied for student discount and got accepted but still being billed at premium rate. please help me,Family_Student_Plan
"You need to bring back Touch Preview!! ASAP! Literally the only reason I used you guys over other music apps! Also, this bullshit with only being able to download 3,333 songs for offline listening is complete B.S! I pay for Premium, there should be NO limit!",Downloads_Offline
I paid for premium and my bank called to confirm but I don't have premium and I tried to switch from free and it asks for a payment,Premium_Subscription
Can we work on getting a select feature? So it's possible to select more than one song to add/remove from playlists at a time. It takes multiple steps for one song and takes entirely too long if you're trying to make a party playlist with 100+ songs.,Music_Content
My account has been hacked! Please contact me ASAP. My email is __email__ - someone at email __email__ has hacked it.,Account_Security
"Hi, it looks like my premium account has been hacked. Can you help? I am unable to login and am concerned about security and data protection. Cheers.",Account_Security
"think my premium acct got hacked, what can we do? 🤔",Account_Security
I am also unable to login through my television to play music throughout my home. Please advise.,Login_Issue
Who should I get in touch with to ask about albums missing from an artist?,Music_Content
put one step at a time back on spotify. now.,Music_Content
"iphone 6s, ios 11.0.3 ..it’s not showing how much of the song has been played, stops playing my music randomly & fast forwards randomly",Playback_Issue
Please add a feature wherein we can either start a timer or set an exact time when Spotify will stop playing.. Thanks!,Feature_Request
"Hi , your latest updates are causing probs. I can no longer play downloaded tracks in online or offline mode without a network connection. Only happened since recently update?! #help #dontjudgemylibrary",Downloads_Offline
Ii would like one of the following to happen shortly please: 1. Completely Refund my latest charge. 2. Charge my the additional remaining charge and change it back to family Premium. If i do not get a reply within 24 hours regarding this i will have to initiate a chargeback.,Payment_Refund
"My account got hacked and email changed any help in recovering it would be appreciated. Sent an email to support can you confirm this reference support number "" [ ref:_00DD0pxIW._500571cSQ7g:ref ] """,Account_Security
"please add deleting songs from discover weekly list. id love to discover songs you recommend, but sometimes it could be shit.",Feature_Request
Why is my premium not working offline??,Downloads_Offline
Can I have help adding a family member,Family_Student_Plan
My account was hacked over a week ago and still no resolution. I deleted Napster for this?,Account_Security
"dudes, fix your shit and put reputation on spotify, i've been waiting for like, a week.",Music_Content
so my phone always plays songs in order no matter how many times I press shuffle if I select 'all songs' on Android. Is this a thing?,Playback_Issue
Someone hacked my and now I have hella turkish playlists 😂,Account_Security
Too bad shuffle doesn’t work on mobile.,Playback_Issue
"iPhone 6S, IOS 11.0.2. Playlists won’t shuffle. Button turns off when it goes to the next song. Have deleted and reinstalled several times",Playback_Issue
You're shitty app just added a wack ass song to my playlist while I was trying to skip over it and driving. I nearly wrecked my Kia Soul!,Music_Content
"I knew that was a thing when i subscribed 4 years ago i just didnt think that you wanna chase customers away, or worse, to hacked versions.",Account_Security
could we get a feature to see how many songs we listened to in a session like after listening to a playlist on shuffle for a few hours idk why but i want to know,Playback_Issue
"Dear Spotify Team, I feel honored to be a user of Spotify. Could you please add add a new function to Spotify to such that we users can write down our comments to the songs, just like after we see the videos on youtube, we can write down our ideas?",Feature_Request
"Av alla dgr ngn skulle kapa mitt Spotify, var d tvunget att bli dagen j sitter o väntar på flyg + behov av offline-listor? #ilandsproblem",Downloads_Offline
"Okay, then why are you still charging me $11.99 ? Gimme my student discount 🙄😫",Family_Student_Plan
"hey i bought student premium with a new account, realized i spelled my email wrong, tried to change it, couldnt because i forgot that i already had an account with the email i was originally going to use. please help",Family_Student_Plan
why did I get kicked off my sisters family plan and now I keep getting error messages while trying to re-verify my account,Family_Student_Plan
"Please HELP! I have tried several times to add my husband on as a family member and every time it says invalid code. It's been over 3 wks and I'm extremely frustrated, why is it so difficult? Pls look into my acct and advise and not with the same steps on the website!",Family_Student_Plan
Hey how do I get y’all to add music. It’s unfair that Madgear and the missile kid isn’t under my chemical romance’s music but you have like six live versions of stuff from the black parade. Danger days was better.,Music_Content
Yes hello please add bon ivers cover of I Can't make you Love Me,Feature_Request
i was charged for the student premium after just putting my payment information in. I turned out not be elligible so why did I still get charged? (The 9.99 was intentional) am I supposed to be issued a refund? Thanks,Payment_Refund
hi I'm having trouble accessing my account. When someone searches me I'm still there but i can't login? What's going on??,Login_Issue
umm my student premium account isn’t connecting to Hulu anymore,Family_Student_Plan
My account has been hacked and subscription has been cancelled that I did not authorize,Account_Security
For God's sake your app keeps losing my offline music and has used up my entire months worth of data #fuming,Downloads_Offline
your website UX is awful. You guys make it impossible to accomplish anything. I received an email telling me I need to update my subscription to keep my student premium but there isn't any buttons that do what i need,Family_Student_Plan
I’m paying for the premium family plan & sent an invite code to my niece SEVERAL TIMES & she keeps getting an error message that the code is invalid this is becoming ridiculous it’s been happening for several days already,Family_Student_Plan
It’s considerably more steps to toggle offline mode and no clear indication it’s on. You could definitely improve in this area.,Downloads_Offline
So some feedback I’m sure you get all the time. Offline mode for iOS and Android is not useful. Somehow Amazon has nailed it. Since it costs my family a fair bit to go over their data plans these features save us money.,Downloads_Offline
"hi, just gonna ask why I cant login to my spotify when I'm abroad.. like few months ago when I were in Japan&China, I can't login to my spotify account..",Login_Issue
SHUFFLE MEANS SHUFFLE IT DOES NOT MEAN PLAY ERIC CHURCH FOUR TIMES IN A ROW NO MATTER HOW GOOD HE IS,Playback_Issue
No ! That was just an ITunes Normal subscription where I could listen to songs and download them to listen offline I didn’t buy any songs on iTunes,Downloads_Offline
"Accidentally signed up for spotify student premium on my friends account, got charged, cancelled, and now I can't get it myself",Family_Student_Plan
"I need help resetting my password. Someone got into my account and altered the email, and none of my passwords are being recognized.",Account_Security
can you put heartbreak in stereo back on spotify pls,Music_Content
I can't login to my account linked with Facebook. It keeps giving me an error.,Login_Issue
PUT HELLBOY ON SPOTIFY,Music_Content
"Hey Spotify, my account has been hacked. Yesterday I noticed someone changed my email/password and was listening to weird music, but I could still login through Facebook. Now I cannot anymore. Help?! (not regularly on twitter but yes I am a real person :-))",Account_Security
Hey I wanted to cancel my premium account but you already charged me before I wanted to cancel can I get a refund,Payment_Refund
not happy about being charged twice a month for 4 months :(,Payment_Refund
"I think my account has been hacked, it keeps playing on other device that I have never seen, I tried to change my Facebook password but it doesn’t work :-( PLEASE HELP! I just canceled my subscription hope to stop this issue first)",Account_Security
Android app asks to log on but when I try it says I'm set to offline. Then gets stuck in a loop. 7gb of downloads I need to access!,Downloads_Offline
actually entire take care album is messed up and it's missing a song. I try to play a song and it just bounces around the album and plays a random song. I checked other albums and artists and take care is the only one that's doing this...,Music_Content
"This is a screenshot after I selected ""go to album"" should show all songs and it's actually missing 2 HYFR is supposed to go after look what you've done and another song the ride is supposed to go after practice",Music_Content
Just has the ui friendlyness of trying to ride a camel with 3 humps. Samsung s7. Search for a song. Dont get the song i get the artist and asked to shuffle. Tried to add the song to a list. Was like working out whp did 9/11,Playback_Issue
Nah as if my app stops playing music when I go off of the app now I’ve updated my phone..this ain’t YouTube why you playing me for,Playback_Issue
"Seriously now , why do you delete most of my downloaded music library every once in a while? It's extremely annoying to find out that my music is suddenly not accessible offline and I have to re-download most of it every few weeks 😡",Downloads_Offline
"As far as I have noticed it happens with both albums and playlists, after a while they still appear on my saved music library but they are not available offline (even though I have previously downloaded them). Thank you for the response, I sincerely hope you can solve this :)",Downloads_Offline
mobile feature request - how about the possibility for folder creation on app just like full/web app. ^RJ,Feature_Request
"we are looking to get Premium Family but someone paid their monthly premium fee last Friday, how would the switch impact them?",Family_Student_Plan
Music not in my playlist begins to play whenever I shuffle my playlist. iPhone 6,Playback_Issue
Why can't my shuffle my playlists anymore?,Playback_Issue
"Not the album but thanks anyways. I meant to say you guys should add a ""you might also like"" feature with suggested albums at the bottom",Feature_Request
why all of a sudden im being charge for my premium at full rate when im suppose to be getting student discount,Family_Student_Plan
Just purchased the premium family plan but can't invite family members. Why is this complicated?,Family_Student_Plan
i still haven't heard reputation can they put it on spotify pls,Music_Content
"so you get a 30 day trial for individual, but not for family plan? I just signed up and see I was charged for family plan",Family_Student_Plan
Put the take care album by drake back on Spotify plz,Music_Content
"#HelpMe Can I reinstate my student discount if I have finished college, but am back in school and will be for the foreseeable future? let me do it with student prime.",Family_Student_Plan
Spotify keeps deleting all my downloaded songs. (Not the downloaded playlists though). I already reinstalled it about a week ago but that didn't fix the problem. And it's kind of annoying to open Spotify and find all your songs deleted eceryday,Downloads_Offline
i send you that spotify charge me again but you didnt reply.can you please refund my money asap.becuse i am very so sad to trust and do that again and you charge me twice per day.please stop doing this,Payment_Refund
"I was charged $10 this month even though I should be on student discount, can you help fix that?",Family_Student_Plan
Unable to add a family member. Getting undefined problem when submitting,Family_Student_Plan
I paid for my student premium over 24 hours ago but it still won't let me download my songs and keeps telling me to upgrade my account to premium. My debit card was charged so it's not a pending transaction and I tried logging in and out several times. Thanks!,Family_Student_Plan
keep being unable to access my songs offline ? Am a premium member,Downloads_Offline
Hey Are you going to update your website or app so I can update my payment options?! The websites keeps crashing every time I click on the LOG IN button. Even clicked on the SPOTIFY PREMIUM FREE TRIAL option and it crashed. Please fix this soon!,App_Technical
i'vr been trying to access premium family plan with my roomate but has been impossible..and the address is the same. Please advise,Family_Student_Plan
"How do I get a refund, your support site is like a black hole",Payment_Refund
"just upgraded to premium with a student discount, I received the charge but can't not access premium. #help",Family_Student_Plan
"I’m a premium member and I can’t listen to offline music unless I download!!! Help pls why am I paying $$ to not get all the features. I’ve tried logging out, deleting the app & everything else there could be..",Downloads_Offline
As an apprentice can i no longer get spotify student? I dont have unidays or an .ac.uk email,Family_Student_Plan
I signed up for the student premium account then I clicked the button that said to Go to Hulu but there's always a pop up saying Spotify is having trouble authorizing my account,Family_Student_Plan
"Just been charged £10 for my spotify and I might cry, where’s my student discount gone",Family_Student_Plan
I just don’t understand how my Spotify account is always “offline” even though I pay for premium 🤔,Downloads_Offline
". Hi Spotify Team, I’m having issues w/my Family Plan. Keep getting the same error prompt. What’s the best way to connect?",Family_Student_Plan
"Trying to update my payment info but the process takes me to Student Premium. I'm not a student anymore so I cannot be verified. Unfortunately, this is the only premium option I am offered and therefore I cannot update my payment info. Help plz.",Family_Student_Plan
i was verified by Sheer ID for the student discount for premium but whenever i try to actually set up with the discount it just keeps asking my to verify. but then Sheer ID says i already took advantage of the offer! pls help!,Family_Student_Plan
can y’all please add RaRa by Travis Scott ft. Lil Uzi bc it’s only on SoundCloud,Feature_Request
"Hi , please bring back lyrics on the desktop app and allow us to download and use them offline in all platforms. Thanks and much love! #spotify",Downloads_Offline
Which one do i go to I don't see one for being hacked???,Account_Security
My wife is unable to join our Family plan. Sent her invite but after address is entered get undefined error,Family_Student_Plan
"Dear , your service is amazing. However, I just found out the Student discount is not available in Quebec. So...bye bye. Going to Apple Music I guess.",Family_Student_Plan
My app crashed and all my playlists got deleted... how is your day going?,App_Technical
can you please add star shopping by lil peep,Feature_Request
"if I’m trying to play The Best of Raffi on shuffle for my 2 year old WHY are Taylor Swift, Selena Gomez, and Imagine Dragons playing interspersed in the Raffi? None of them are Raffi so",Playback_Issue
Hey ! What’s going on with your shuffle feature ? There’s too much track repasting for it to be random !,Playback_Issue
I have been charged 9.99 for a very long time and haven't had premium nor do I want it anymore. I am VERY unhappy and would like a refund,Payment_Refund
put Lil peeps hellboy back on Spotify,Music_Content
"hi — can 1999 be put on spotify pls . while we're at it, acid rap too ty",Music_Content
Im trying to get Hulu with my student premium account but Spotify says I have the free version and need to upgrade. it shows up as premium on my phone and I pay for premium every month. How can I get Hulu and not get double charged when Im asked 2 upgrade?,Payment_Refund
"Hi, can I have a refund for 3 months of paying too much for spotify please?",Payment_Refund
"after weeks of hacking on my spotify account, it says my email is wrong now and I cant log in. fix this please.",Login_Issue
will high school students ever be included on the student discount pls and thx,Family_Student_Plan
Spotify premium itu bisa offline atau engga sih?,Downloads_Offline
Please add the and podcasts!,Feature_Request
"hi Huns you’ve charged me £10 but I’ve started a 1 year student discount, sort it out I don’t have an extra £5 to waste on u",Family_Student_Plan
"I think my account has been hacked. Someone keeps listening to my music. I’ve changed my password, logged out of every device, but this still happens.",Account_Security
"i have just 9,99 paid premium family. It has been charged through my bank. but there is a problem and I can’t listen to music",Family_Student_Plan
"Hello Spotify - i can log into my account and even edit, but I’m somehow locked out of managing my Family Plan account.",Family_Student_Plan
"Oh - when your stupid ads don’t run and you can’t close out of it and the music stops playing and you basically have to restart the app...and what’s with the song cut offs?? Seriously, what is happening with you?!??",Playback_Issue
"Nope, same behavior for Offline Mode turned on or off.",Downloads_Offline
Why cant I register for $9.99 premium??? Y'all wont let me re-register for student premium and I don't need family premium... So.,Family_Student_Plan
